word;quantity;frequency
look;13839;0.0066
will;6727;0.0032
I;82530;0.0395
open;2065;0.001
me;13461;0.0064
yuck;175;0.0001
uhhuh;700;0.0003
they;7959;0.0038
be;117327;0.0562
that;52948;0.0253
for;8288;0.004
puttin;14;0.0
on;25326;0.0121
your;5117;0.0024
ear;392;0.0002
wait;847;0.0004
show;476;0.0002
you;39396;0.0189
uh;133;0.0001
it;65954;0.0316
a;53837;0.0258
good;1288;0.0006
cup;973;0.0005
where;13923;0.0067
cutter;70;0.0
to;26439;0.0127
see;6048;0.0029
this;29414;0.0141
whole;21;0.0
lot;693;0.0003
injection;49;0.0
at;3668;0.0018
the;43225;0.0207
put;13230;0.0063
no;48573;0.0233
come;9681;0.0046
off;5740;0.0027
fall;2555;0.0012
all;6797;0.0033
time;994;0.0005
and;38591;0.0185
then;2674;0.0013
back;3941;0.0019
these;4823;0.0023
scissor;105;0.0001
fell;581;0.0003
my;20461;0.0098
Mum;4732;0.0023
prescription;35;0.0
monster;616;0.0003
we;10605;0.0051
go;63546;0.0304
bring;658;0.0003
pension;14;0.0
what;19523;0.0093
saw;427;0.0002
baby;6027;0.0029
there;35301;0.0169
too;3521;0.0017
much;420;0.0002
stayin;7;0.0
something;1442;0.0007
do;45381;0.0217
an;777;0.0004
cry;819;0.0004
doll;392;0.0002
lip;63;0.0
she;2681;0.0013
cryin;105;0.0001
tire;525;0.0003
food;1001;0.0005
in;26208;0.0125
box;1204;0.0006
maybe;1967;0.0009
hungry;399;0.0002
way;2359;0.0011
he;18501;0.0089
away;2730;0.0013
out;6958;0.0033
Pauline;14;0.0
with;4655;0.0022
tell;455;0.0002
them;7154;0.0034
get;33068;0.0158
only;1008;0.0005
playin;7;0.0
let;3773;0.0018
him;3689;0.0018
his;3276;0.0016
hat;1421;0.0007
have;20440;0.0098
all_gone;350;0.0002
Johnston;14;0.0
try;1134;0.0005
again;4396;0.0021
not;40068;0.0192
take;4144;0.002
cornflakes;98;0.0
some;12537;0.006
of;4333;0.0021
mine;3815;0.0018
oh;32935;0.0158
stick;1708;0.0008
know;5376;0.0026
stinkin;35;0.0
poo;560;0.0003
want;26670;0.0128
Mummy;12572;0.006
ironin;28;0.0
markin;7;0.0
mark;91;0.0
finish;1113;0.0005
if;595;0.0003
dolly;2688;0.0013
stink;14;0.0
but;1841;0.0009
would;343;0.0002
anything;133;0.0001
need;3787;0.0018
hair;1288;0.0006
brush;196;0.0001
cause;413;0.0002
her;4130;0.002
wee;1722;0.0008
give;1407;0.0007
stay;749;0.0004
here;14175;0.0068
have_to;2121;0.001
hold;1344;0.0006
talc;7;0.0
gettin;21;0.0
walkin;7;0.0
tryin;28;0.0
walk;651;0.0003
though;77;0.0
ssh;98;0.0
drinkin;21;0.0
milk;1225;0.0006
tea;2023;0.001
set;154;0.0001
now;13594;0.0065
jackal;7;0.0
Sleepy;63;0.0
Doc;42;0.0
hole;777;0.0004
hand;1358;0.0007
chick;168;0.0001
wheel;980;0.0005
trolley;42;0.0
can;14322;0.0069
home;1505;0.0007
Mister;63;0.0
Shaw;14;0.0
Noddy;364;0.0002
one;36680;0.0176
everything;147;0.0001
their;266;0.0001
bye;1099;0.0005
station;686;0.0003
morning;161;0.0001
clock;119;0.0001
happy;462;0.0002
clap;28;0.0
why;6902;0.0033
singin;14;0.0
clappin;14;0.0
mummie;1435;0.0007
daddy;5292;0.0025
shoe;980;0.0005
smell;140;0.0001
clown;98;0.0
bus;651;0.0003
round;2373;0.0011
garden;308;0.0001
lose;721;0.0003
teddy;1260;0.0006
bear;483;0.0002
step;329;0.0002
two;8113;0.0039
eensie;49;0.0
weensie;49;0.0
spider;616;0.0003
climb;210;0.0001
up;8316;0.004
drain;14;0.0
runnin;49;0.0
sit;3528;0.0017
roll;903;0.0004
over;3199;0.0015
hey;868;0.0004
three;3290;0.0016
bed;1883;0.0009
little;5796;0.0028
say;3269;0.0016
pea;371;0.0002
dinosaur;224;0.0001
soup;462;0.0002
live;378;0.0002
hear;329;0.0002
thunder;14;0.0
school;280;0.0001
play;5656;0.0027
child;266;0.0001
Barney;84;0.0
himself;105;0.0001
jumpin;21;0.0
smack;119;0.0001
doctor;707;0.0003
jump;1113;0.0005
sittin;7;0.0
room;567;0.0003
change;112;0.0001
pig;903;0.0004
wash;833;0.0004
sleep;1925;0.0009
cover;371;0.0002
drink;1694;0.0008
bottle;392;0.0002
four;1953;0.0009
five;1176;0.0006
once;35;0.0
catch;630;0.0003
fish;966;0.0005
alive;7;0.0
six;833;0.0004
seven;637;0.0003
eight;588;0.0003
nine;581;0.0003
ten;518;0.0002
bite;5558;0.0027
finger;833;0.0004
so;1358;0.0007
which;693;0.0003
right;3010;0.0014
sick;483;0.0002
makin;7;0.0
better;1351;0.0006
Calpol;7;0.0
yum;742;0.0004
wrong;539;0.0003
sore;259;0.0001
mouth;539;0.0003
cream;532;0.0003
lipstick;133;0.0001
lovely;280;0.0001
please;2926;0.0014
yeah;56805;0.0272
dirty;469;0.0002
waken;21;0.0
water;1512;0.0007
more;4424;0.0021
us;217;0.0001
black;966;0.0005
fee;147;0.0001
first;665;0.0003
big;7651;0.0037
smile;84;0.0
longer;42;0.0
yours;1120;0.0005
cherry;56;0.0
stop;1827;0.0009
down;6153;0.0029
street;35;0.0
rollin;42;0.0
just;7140;0.0034
Barbara;35;0.0
outside;602;0.0003
herself;63;0.0
door;1694;0.0008
Granny;189;0.0001
McAteer;7;0.0
without;21;0.0
nanny;175;0.0001
really;588;0.0003
startin;28;0.0
huh;2268;0.0011
how;1078;0.0005
tall;182;0.0001
doin;49;0.0
pillow;84;0.0
balloon;203;0.0001
love;203;0.0001
girl;1141;0.0005
well;630;0.0003
O;791;0.0004
tree;623;0.0003
bad;420;0.0002
boy;980;0.0005
sandwich;301;0.0001
Pingu;686;0.0003
cheese;525;0.0003
