word;quantity;frequency
book;14;0.0105
toothbrush;21;0.0158
brush;28;0.0211
banana;14;0.0105
flower;28;0.0211
represent;7;0.0053
car;28;0.0211
noise;7;0.0053
Daddy;21;0.0158
spoon;21;0.0158
cot;21;0.0158
door;28;0.0211
pig;7;0.0053
nose;14;0.0105
chair;56;0.0421
mouth;14;0.0105
paper;56;0.0421
byebye;7;0.0053
plane;7;0.0053
cow;14;0.0105
meow;7;0.0053
boy;49;0.0368
ball;42;0.0316
bus;28;0.0211
shoe;21;0.0158
teddy;21;0.0158
pram;14;0.0105
mug;14;0.0105
gate;7;0.0053
cake;42;0.0316
biscuit;7;0.0053
light;14;0.0105
baby;49;0.0368
fish;7;0.0053
hat;7;0.0053
down;7;0.0053
milk;7;0.0053
pencil;7;0.0053
rain;7;0.0053
tea;21;0.0158
woman;7;0.0053
doggy;35;0.0263
comb;21;0.0158
pear;7;0.0053
apple;42;0.0316
piggy;14;0.0105
lady;21;0.0158
horse;7;0.0053
tell;7;0.0053
puppy;7;0.0053
water;21;0.0158
duck;21;0.0158
mummie;14;0.0105
stair;7;0.0053
key;14;0.0105
tongue;21;0.0158
bed;7;0.0053
jam;14;0.0105
nail;7;0.0053
sun;21;0.0158
table;7;0.0053
tree;7;0.0053
bird;7;0.0053
rabbit;7;0.0053
cup;14;0.0105
of;7;0.0053
bath;7;0.0053
bag;14;0.0105
seesaw;21;0.0158
no;7;0.0053
egg;7;0.0053
man;7;0.0053
letter;7;0.0053
road;7;0.0053
all_gone;7;0.0053
sock;7;0.0053
eye;7;0.0053
bib;7;0.0053
birdie;14;0.0105
girl;7;0.0053
sheep;7;0.0053
pen;7;0.0053
sweetie;7;0.0053
Sandy;7;0.0053
jug;7;0.0053
Ribena;7;0.0053
scarf;7;0.0053
