word;quantity;frequency
yeah;3976;0.0334
what;1044;0.0088
be;7076;0.0595
that;2976;0.025
toy;96;0.0008
in;1832;0.0154
there;2128;0.0179
bag;32;0.0003
look;888;0.0075
crisp;28;0.0002
Noddy;12;0.0001
I;4192;0.0353
take;240;0.002
my;1096;0.0092
jumper;8;0.0001
off;192;0.0016
because;188;0.0016
it;3528;0.0297
all;380;0.0032
wet;16;0.0001
now;672;0.0057
have;1520;0.0128
get;1776;0.0149
this;1776;0.0149
one;1480;0.0124
on;896;0.0075
cause;68;0.0006
do;2636;0.0222
why;320;0.0027
and;2416;0.0203
toast;24;0.0002
somebody;64;0.0005
at;288;0.0024
the;3692;0.0311
door;160;0.0013
go;2156;0.0181
to;1956;0.0165
help;76;0.0006
them;652;0.0055
for;528;0.0044
no;2488;0.0209
daddy;136;0.0011
too;236;0.002
hot;76;0.0006
uhhuh;128;0.0011
oh;796;0.0067
a;2692;0.0226
fudge;8;0.0001
she;332;0.0028
where;848;0.0071
mummie;96;0.0008
buy;24;0.0002
me;1024;0.0086
clown;24;0.0002
Santa;40;0.0003
baby;200;0.0017
another;184;0.0015
his;220;0.0019
hat;48;0.0004
sleep;112;0.0009
pinch;8;0.0001
with;380;0.0032
wee;308;0.0026
bird;24;0.0002
see;320;0.0027
basket;20;0.0002
color;88;0.0007
they;540;0.0045
not;2304;0.0194
digger;4;0.0
he;1320;0.0111
bed;224;0.0019
about;48;0.0004
teddy;64;0.0005
bear;120;0.001
sit;140;0.0012
behind;28;0.0002
blind;8;0.0001
out;492;0.0041
live;60;0.0005
room;36;0.0003
can;1048;0.0088
birdie;8;0.0001
want;1060;0.0089
you;2344;0.0197
pacifier;28;0.0002
tire;24;0.0002
bath;40;0.0003
put;708;0.006
her;236;0.002
jammies;4;0.0
could;52;0.0004
come;576;0.0048
magical;4;0.0
sleigh;4;0.0
yo;4;0.0
ho;8;0.0001
boy;84;0.0007
gingerbread;4;0.0
snowman;8;0.0001
give;152;0.0013
some;552;0.0046
of;392;0.0033
book;80;0.0007
chimney;52;0.0004
block;8;0.0001
up;680;0.0057
table;44;0.0004
bobble;4;0.0
Christmas;8;0.0001
when;96;0.0008
house;288;0.0024
jump;116;0.001
fall;84;0.0007
chocolate;56;0.0005
ale;4;0.0
beer;20;0.0002
couple;12;0.0001
phone;28;0.0002
find;176;0.0015
our;36;0.0003
sofa;4;0.0
cow;148;0.0012
seal;12;0.0001
sea;12;0.0001
two;284;0.0024
sock;16;0.0001
eat;404;0.0034
sweetie;16;0.0001
him;408;0.0034
sore;16;0.0001
smoke;4;0.0
kick;12;0.0001
read;28;0.0002
again;116;0.001
stay;52;0.0004
know;600;0.005
bike;32;0.0003
scissor;28;0.0002
tractor;24;0.0002
three;152;0.0013
butterfly;8;0.0001
who;56;0.0005
man;52;0.0004
blow;52;0.0004
balloon;12;0.0001
yes;564;0.0047
Abbeycentre;8;0.0001
clock;16;0.0001
past;8;0.0001
eight;16;0.0001
let;288;0.0024
here;848;0.0071
blue;100;0.0008
trouser;4;0.0
big;344;0.0029
school;52;0.0004
high;36;0.0003
climb;20;0.0002
slide;100;0.0008
down;300;0.0025
whee;8;0.0001
ah;88;0.0007
bless;4;0.0
O;92;0.0008
uh;48;0.0004
huh;12;0.0001
then;236;0.002
well;104;0.0009
shop;28;0.0002
anyhow;4;0.0
so;144;0.0012
save;8;0.0001
any;76;0.0006
hassle;4;0.0
try;68;0.0006
em;64;0.0005
play;460;0.0039
yet;80;0.0007
black;108;0.0009
shoe;68;0.0006
will;504;0.0042
just;320;0.0027
like;616;0.0052
Rachel;16;0.0001
skip;8;0.0001
we;712;0.006
pencil;28;0.0002
these;288;0.0024
have_to;200;0.0017
paper;16;0.0001
Cathy;24;0.0002
Linda;20;0.0002
day;24;0.0002
hiccup;24;0.0002
cut;48;0.0004
maybe;32;0.0003
m;12;0.0001
nice;56;0.0005
Mickey;8;0.0001
mou;4;0.0
mouse;8;0.0001
n;28;0.0002
brown;20;0.0002
very;88;0.0007
hard;40;0.0003
need;340;0.0029
pink;104;0.0009
break;204;0.0017
sharp;4;0.0
sharpen;4;0.0
toilet;24;0.0002
ye;16;0.0001
pant;8;0.0001
Hunch;4;0.0
Hunchback;4;0.0
cannot;616;0.0052
turn;32;0.0003
round;132;0.0011
your;404;0.0034
radio;4;0.0
moo;40;0.0003
change;32;0.0003
its;60;0.0005
nappie;16;0.0001
fee;28;0.0002
other;200;0.0017
way;156;0.0013
box;28;0.0002
mine;212;0.0018
green;68;0.0006
anyway;12;0.0001
circus;8;0.0001
photo;4;0.0
touch;16;0.0001
movin;12;0.0001
Adam;12;0.0001
nothing;84;0.0007
but;296;0.0025
doin;4;0.0
homework;8;0.0001
only;192;0.0016
coffee;28;0.0002
sugar;12;0.0001
milk;16;0.0001
if;72;0.0006
Coke;4;0.0
freezer;16;0.0001
beep;12;0.0001
cream;148;0.0012
alright;16;0.0001
creamy;8;0.0001
stripy;8;0.0001
wha;12;0.0001
finish;48;0.0004
bread;32;0.0003
ba;8;0.0001
cold;72;0.0006
stuff;4;0.0
while;8;0.0001
those;52;0.0004
whole;24;0.0002
lot;128;0.0011
lovely;8;0.0001
Laura;4;0.0
eh;36;0.0003
park;52;0.0004
kite;20;0.0002
away;104;0.0009
girl;144;0.0012
dog;152;0.0013
air;24;0.0002
flied;4;0.0
over;216;0.0018
far;16;0.0001
hear;24;0.0002
wind;16;0.0001
new;48;0.0004
jigsaw;36;0.0003
long;36;0.0003
um;340;0.0029
ruin;4;0.0
or;24;0.0002
trouble;4;0.0
Pingu;12;0.0001
tiny;40;0.0003
Tilly;16;0.0001
Tom;24;0.0002
rest;32;0.0003
drink;160;0.0013
tie;8;0.0001
flower;36;0.0003
swing;44;0.0004
back;180;0.0015
forward;8;0.0001
thing;124;0.001
nuisance;8;0.0001
wheelbarrow;4;0.0
push;40;0.0003
leg;52;0.0004
good;76;0.0006
hair;24;0.0002
red;72;0.0006
wait;48;0.0004
til;4;0.0
clothe;8;0.0001
puzzle;8;0.0001
pajama;24;0.0002
Tots;8;0.0001
eye;40;0.0003
nearly;16;0.0001
middle;4;0.0
make;280;0.0024
bring;28;0.0002
okay;116;0.001
Postman;40;0.0003
Pat;40;0.0003
open;236;0.002
mommy;76;0.0006
more;192;0.0016
leave;80;0.0007
mum;348;0.0029
keep;44;0.0004
wipe;8;0.0001
their;52;0.0004
cup;140;0.0012
tea;72;0.0006
Claus;4;0.0
today;52;0.0004
else;56;0.0005
an;76;0.0006
doll;16;0.0001
upstairs;24;0.0002
always;12;0.0001
cry;24;0.0002
sometimes;4;0.0
as_well;36;0.0003
last;8;0.0001
Granda;8;0.0001
g;20;0.0002
after;12;0.0001
sticky;8;0.0001
Granny;20;0.0002
Rangers;16;0.0001
ow;60;0.0005
bite;172;0.0014
finger;24;0.0002
suck;4;0.0
four;24;0.0002
five;24;0.0002
six;28;0.0002
seven;16;0.0001
nine;8;0.0001
once;4;0.0
catch;32;0.0003
fish;52;0.0004
alive;4;0.0
would;24;0.0002
slipper;20;0.0002
Barbara;4;0.0
please;48;0.0004
storm;12;0.0001
walk;44;0.0004
hallway;4;0.0
how;80;0.0007
night;8;0.0001
hall;4;0.0
umbrella;20;0.0002
pretend;100;0.0008
thank_you;88;0.0007
say;164;0.0014
generally;4;0.0
real;20;0.0002
firm;4;0.0
evidence;4;0.0
really;36;0.0003
hurt;52;0.0004
exercise;4;0.0
better;28;0.0002
small;40;0.0003
G_B;4;0.0
Hokey_Pokey;4;0.0
right;188;0.0016
arm;8;0.0001
Lion;40;0.0003
King;8;0.0001
tape;12;0.0001
Simba;4;0.0
t;76;0.0006
fl;4;0.0
puppy;52;0.0004
call;96;0.0008
thingy;16;0.0001
tree;112;0.0009
elephant;20;0.0002
tiger;40;0.0003
horsie;104;0.0009
giraffe;100;0.0008
oink;16;0.0001
zoo;24;0.0002
sheep;64;0.0005
funny;116;0.001
c;20;0.0002
pram;24;0.0002
motorbike;12;0.0001
farm;40;0.0003
face;32;0.0003
horse;88;0.0007
Stripe;4;0.0
tell;24;0.0002
animal;132;0.0011
Ethan;72;0.0006
nursery;16;0.0001
window;76;0.0006
och;4;0.0
yeh;12;0.0001
twin;4;0.0
think;184;0.0015
much;20;0.0002
bang;28;0.0002
everyone;4;0.0
hand;112;0.0009
ear;64;0.0005
trunk;4;0.0
outside;32;0.0003
into;36;0.0003
water;196;0.0016
himself;20;0.0002
wash;100;0.0008
yourself;16;0.0001
from;60;0.0005
ring;12;0.0001
sh;4;0.0
mish;4;0.0
Michelle;4;0.0
cousin;4;0.0
Chelle;4;0.0
cat;260;0.0022
truck;28;0.0002
h;20;0.0002
fat;12;0.0001
dolphin;4;0.0
bubble;4;0.0
Mummy;316;0.0027
Mel;4;0.0
cough;4;0.0
doctor;64;0.0005
motor;8;0.0001
yellow;68;0.0006
game;24;0.0002
safe;4;0.0
horsies;8;0.0001
fit;92;0.0008
lift;24;0.0002
helicopter;116;0.001
wear;12;0.0001
still;28;0.0002
fur;4;0.0
must;12;0.0001
Cecil;8;0.0001
brother;16;0.0001
enough;20;0.0002
birthday;96;0.0008
Caspar;12;0.0001
time;92;0.0008
before;12;0.0001
first;32;0.0003
br;4;0.0
mother;4;0.0
nappy;4;0.0
Da;8;0.0001
life;4;0.0
shout;8;0.0001
feed;4;0.0
listen;4;0.0
hold;96;0.0008
roller;4;0.0
drop;20;0.0002
swim;36;0.0003
self;4;0.0
knee;8;0.0001
story;20;0.0002
myself;16;0.0001
dad;20;0.0002
splash;12;0.0001
happy;56;0.0005
scar;8;0.0001
shower;8;0.0001
together;40;0.0003
rain;24;0.0002
saw;36;0.0003
band;4;0.0
a_lot_of;4;0.0
noise;64;0.0005
yep;76;0.0006
stand;28;0.0002
path;4;0.0
Sally;8;0.0001
awfully;4;0.0
might;32;0.0003
lots_of;12;0.0001
cupboard;12;0.0001
fell;32;0.0003
watch;60;0.0005
song;32;0.0003
strong;4;0.0
hop;16;0.0001
Devin;12;0.0001
hit;20;0.0002
teacher;8;0.0001
Courtney;8;0.0001
friend;56;0.0005
Janine;4;0.0
Henry;20;0.0002
Elizabeth;4;0.0
Mark;4;0.0
d;36;0.0003
egg;28;0.0002
little;216;0.0018
duck;24;0.0002
pick;24;0.0002
smile;4;0.0
Rusty;4;0.0
dig;28;0.0002
rabbit;196;0.0016
wake;84;0.0007
morning;20;0.0002
tail;4;0.0
pig;68;0.0006
hen;8;0.0001
move;60;0.0005
ha;12;0.0001
someone;28;0.0002
fly;64;0.0005
Dumbo;4;0.0
draw;20;0.0002
till;8;0.0001
Goldilocks;24;0.0002
porridge;24;0.0002
soft;4;0.0
Goldilock;4;0.0
chair;44;0.0004
slip;4;0.0
snow;20;0.0002
build;24;0.0002
wall;28;0.0002
clean;20;0.0002
freeze;4;0.0
chicken;16;0.0001
melt;4;0.0
sneeze;4;0.0
piece;20;0.0002
minute;36;0.0003
ball;28;0.0002
different;16;0.0001
card;4;0.0
Mogoli;4;0.0
jungle;20;0.0002
already;12;0.0001
foot;24;0.0002
Giggs;4;0.0
United;4;0.0
Cantona;4;0.0
Backham;8;0.0001
Schmeichel;4;0.0
stop;28;0.0002
spit;4;0.0
nothin;8;0.0001
power;12;0.0001
ranger;16;0.0001
spike;4;0.0
shoot;4;0.0
people;60;0.0005
talk;20;0.0002
Indians;4;0.0
white;12;0.0001
nope;8;0.0001
next;48;0.0004
Denver;24;0.0002
van;20;0.0002
part;24;0.0002
pussy;60;0.0005
show;36;0.0003
lie;20;0.0002
ice;156;0.0013
monkey;168;0.0014
dunno;60;0.0005
head;44;0.0004
die;12;0.0001
moon;16;0.0001
star;8;0.0001
silly;32;0.0003
crocodile;8;0.0001
seep;4;0.0
happen;16;0.0001
Helen;8;0.0001
hum;4;0.0
Fred;4;0.0
brick;40;0.0003
wreckin;4;0.0
toe;8;0.0001
sign;20;0.0002
tv;4;0.0
poster;4;0.0
noisy;8;0.0001
horn;8;0.0001
Mrs;28;0.0002
McCartney;8;0.0001
Sticklebricks;8;0.0001
same;12;0.0001
as;8;0.0001
yours;56;0.0005
name;60;0.0005
remember;28;0.0002
hm;20;0.0002
stack;4;0.0
car;196;0.0016
Justin;20;0.0002
mhm;24;0.0002
aha;4;0.0
class;4;0.0
teach;4;0.0
b;8;0.0001
e;12;0.0001
v;8;0.0001
r;8;0.0001
y;28;0.0002
l;8;0.0001
ten;8;0.0001
eleven;4;0.0
easy;20;0.0002
zero;4;0.0
X;12;0.0001
work;36;0.0003
learn;8;0.0001
spell;28;0.0002
cellotape;16;0.0001
office;20;0.0002
biscuit;56;0.0005
bowl;60;0.0005
bump;20;0.0002
point;12;0.0001
wreck;4;0.0
in_case;4;0.0
beside;16;0.0001
throw;32;0.0003
fireplace;4;0.0
tissue;4;0.0
picture;28;0.0002
something;100;0.0008
half;12;0.0001
boot;12;0.0001
cant;4;0.0
yip;8;0.0001
hammer;20;0.0002
fence;8;0.0001
Nooo;4;0.0
spider;12;0.0001
Is;4;0.0
pipe;4;0.0
forget;12;0.0001
spout;4;0.0
eensie;4;0.0
baa;24;0.0002
wool;8;0.0001
lane;8;0.0001
sand;8;0.0001
brr;16;0.0001
hole;36;0.0003
David;4;0.0
Steven;8;0.0001
press;24;0.0002
button;12;0.0001
hello;168;0.0014
number;16;0.0001
properly;8;0.0001
nanny;52;0.0004
bye;72;0.0006
hiya;4;0.0
fix;12;0.0001
brilliant;4;0.0
choo;24;0.0002
Lisburn;4;0.0
love;12;0.0001
stair;20;0.0002
Jim;12;0.0001
ach;4;0.0
hi;20;0.0002
ya;24;0.0002
ready;28;0.0002
battery;4;0.0
halloween;12;0.0001
jingle;44;0.0004
Im;4;0.0
than;8;0.0001
got_to;8;0.0001
makeup;4;0.0
dress;4;0.0
front;8;0.0001
feel;12;0.0001
Jimmy;4;0.0
party;32;0.0003
glass;44;0.0004
tablet;8;0.0001
mouth;16;0.0001
Glen;4;0.0
paint;24;0.0002
inside;32;0.0003
carry;8;0.0001
John;4;0.0
pin;4;0.0
jug;4;0.0
shape;16;0.0001
lady;116;0.001
cake;72;0.0006
Rose;4;0.0
apron;8;0.0001
match;24;0.0002
short;8;0.0001
dada;12;0.0001
age;4;0.0
near;4;0.0
dangerous;4;0.0
tickle;8;0.0001
body;8;0.0001
comin;8;0.0001
wood;4;0.0
dead;8;0.0001
apple;60;0.0005
holdin;4;0.0
centre;12;0.0001
step;52;0.0004
street;4;0.0
glue;8;0.0001
gun;4;0.0
soup;24;0.0002
pasta;12;0.0001
mash;4;0.0
potato;12;0.0001
pea;28;0.0002
dough;4;0.0
plate;76;0.0006
bake;8;0.0001
kickin;8;0.0001
photograph;4;0.0
playin;8;0.0001
robot;4;0.0
McLean;4;0.0
McCrory;4;0.0
Trimble;4;0.0
Navy;4;0.0
fire;100;0.0008
engine;72;0.0006
jus;12;0.0001
child;12;0.0001
monster;20;0.0002
floor;40;0.0003
hide;60;0.0005
seek;4;0.0
Peggy;4;0.0
ask;16;0.0001
Sant;4;0.0
pirate;12;0.0001
crock;4;0.0
Kathryn;8;0.0001
Superman;12;0.0001
chip;8;0.0001
Jacko;4;0.0
Lego;20;0.0002
sort;12;0.0001
waken;4;0.0
uk;8;0.0001
iron;4;0.0
Nicky;4;0.0
post;4;0.0
hospital;16;0.0001
kiss;16;0.0001
eggie;4;0.0
tonight;4;0.0
anybody;8;0.0001
caravan;4;0.0
ride;16;0.0001
Lisa;4;0.0
corner;12;0.0001
tidy;36;0.0003
roundabout;4;0.0
seesaw;4;0.0
oo;8;0.0001
lid;44;0.0004
choose;12;0.0001
everybody;12;0.0001
further;4;0.0
Mac;4;0.0
undo;4;0.0
wink;4;0.0
send;4;0.0
home;72;0.0006
forehead;4;0.0
shirt;8;0.0001
Charlie;8;0.0001
shoo;4;0.0
afternoon;4;0.0
curtain;4;0.0
lose;40;0.0003
Grandad;16;0.0001
wont;4;0.0
purple;20;0.0002
Jimbo;4;0.0
lemonade;20;0.0002
beat;4;0.0
cushion;4;0.0
video;4;0.0
Caroline;72;0.0006
Aunty_Lily;20;0.0002
run;60;0.0005
mischief;8;0.0001
whoop;8;0.0001
lolly;12;0.0001
pay;8;0.0001
Nicole;356;0.003
reach;8;0.0001
bend;4;0.0
dirty;36;0.0003
Jean;12;0.0001
Meg;4;0.0
bother;4;0.0
count;8;0.0001
money;12;0.0001
toaster;4;0.0
close;28;0.0002
dear;44;0.0004
Aunty;4;0.0
foil;4;0.0
roll;12;0.0001
out_of;8;0.0001
sun;4;0.0
shine;4;0.0
Molly;12;0.0001
downstairs;12;0.0001
shell;8;0.0001
dry;12;0.0001
starfish;16;0.0001
seahorse;4;0.0
shall;80;0.0007
all_gone;80;0.0007
week;16;0.0001
killer;4;0.0
Wheels_on_bus;8;0.0001
Peter_had_tune;4;0.0
Tina;12;0.0001
poor;24;0.0002
throat;8;0.0001
Fish_alive;4;0.0
cuddle;84;0.0007
plug;12;0.0001
pour;32;0.0003
pull;96;0.0008
raise;8;0.0001
fill;12;0.0001
seat;16;0.0001
soap;4;0.0
pot;36;0.0003
dinner;76;0.0006
mean;28;0.0002
write;20;0.0002
tap;8;0.0001
naughty;28;0.0002
under;24;0.0002
tomato;32;0.0003
has_to;16;0.0001
orange;116;0.001
cloud;12;0.0001
wiggly;12;0.0001
worm;12;0.0001
squash;8;0.0001
caterpillar;8;0.0001
settee;4;0.0
windmill;12;0.0001
ought;4;0.0
side;44;0.0004
sorry;20;0.0002
knife;32;0.0003
smelly;4;0.0
men;16;0.0001
