word;quantity;frequency
hello;36;0.0003
yeah;2028;0.0161
I;5728;0.0455
be;8160;0.0649
have;1404;0.0112
soup;12;0.0001
look;616;0.0049
would;200;0.0016
you;2648;0.0211
read;84;0.0007
it;3368;0.0268
for;560;0.0045
me;652;0.0052
yes;836;0.0066
cause;824;0.0066
my;1332;0.0106
mummie;208;0.0017
too;216;0.0017
busy;4;0.0
tidy;28;0.0002
up;588;0.0047
do;3236;0.0257
not;2284;0.0182
know;784;0.0062
what;1672;0.0133
and;2852;0.0227
about;136;0.0011
all;676;0.0054
no;1888;0.015
they;996;0.0079
draw;92;0.0007
there;1684;0.0134
story;36;0.0003
a;3108;0.0247
kitchen;20;0.0002
play;560;0.0045
dough;4;0.0
paint;12;0.0001
two;428;0.0034
box;40;0.0003
of;584;0.0046
sand;28;0.0002
want;1944;0.0155
to;1728;0.0137
somebody;24;0.0002
this;1340;0.0107
will;948;0.0075
at;312;0.0025
them;816;0.0065
now;460;0.0037
thank_you;20;0.0002
monkey;80;0.0006
okay;80;0.0006
c;128;0.001
t;88;0.0007
cat;20;0.0002
that;2600;0.0207
hard;84;0.0007
word;8;0.0001
one;1832;0.0146
need;256;0.002
cannot;284;0.0023
Cathy;132;0.001
time;132;0.001
in;1576;0.0125
the;3604;0.0287
dad;56;0.0004
sister;16;0.0001
put;404;0.0032
pram;32;0.0003
doggie;24;0.0002
think;220;0.0017
take;164;0.0013
out;268;0.0021
park;64;0.0005
toy;84;0.0007
Kilty;4;0.0
Duke;8;0.0001
big;592;0.0047
dog;32;0.0003
sit;136;0.0011
wee;672;0.0053
girl;144;0.0011
stand;48;0.0004
bird;20;0.0002
build;144;0.0011
tree;72;0.0006
baby;84;0.0007
run;64;0.0005
away;144;0.0011
picnic;8;0.0001
just;584;0.0046
food;28;0.0002
some;200;0.0016
teeth;36;0.0003
like;568;0.0045
Tyrannosaurus;8;0.0001
Rex;8;0.0001
his;392;0.0031
Tyrannosaur;4;0.0
stink;24;0.0002
stinky;20;0.0002
winky;12;0.0001
can;500;0.004
go;2320;0.0184
she;776;0.0062
ball;36;0.0003
throw;68;0.0005
way;88;0.0007
O;556;0.0044
well;632;0.005
has_to;32;0.0003
cowboy;12;0.0001
on;716;0.0057
spider;32;0.0003
giant;20;0.0002
ah;136;0.0011
vacuum;4;0.0
clean;8;0.0001
agh;8;0.0001
explosive;16;0.0001
man;192;0.0015
he;1952;0.0155
castle;136;0.0011
Mummy;176;0.0014
with;508;0.004
horse;76;0.0006
rock;20;0.0002
him;584;0.0046
fast;24;0.0002
fell;112;0.0009
down;312;0.0025
from;120;0.001
r;36;0.0003
robot;16;0.0001
name;96;0.0008
Conor;12;0.0001
four;160;0.0013
Craiglands;4;0.0
love;84;0.0007
dinosaur;232;0.0018
see;744;0.0059
Daddy;84;0.0007
school;104;0.0008
work;140;0.0011
nursery;28;0.0002
doll;12;0.0001
boy;152;0.0012
bike;60;0.0005
home;88;0.0007
Matthew;4;0.0
good;92;0.0007
shop;64;0.0005
brother;24;0.0002
any;140;0.0011
bus;8;0.0001
anymore;32;0.0003
Playbus;4;0.0
snowy;12;0.0001
jig;4;0.0
jigsaw;76;0.0006
today;140;0.0011
bear;24;0.0002
zoo;16;0.0001
more;88;0.0007
scar;28;0.0002
over;160;0.0013
tiger;44;0.0003
saw;100;0.0008
Thomas;84;0.0007
television;4;0.0
ask;28;0.0002
could;176;0.0014
hungry;36;0.0003
wonder;16;0.0001
if;124;0.001
snow;16;0.0001
come;696;0.0055
watch;104;0.0008
tv;32;0.0003
give;256;0.002
kiss;4;0.0
d;124;0.001
train;32;0.0003
those;28;0.0002
sweet;44;0.0003
here;664;0.0053
book;80;0.0006
noisy;12;0.0001
tn;8;0.0001
we;656;0.0052
stair;40;0.0003
til;12;0.0001
have_to;224;0.0018
but;440;0.0035
minute;56;0.0004
sweetie;12;0.0001
leave;40;0.0003
its;32;0.0003
fix;60;0.0005
say;316;0.0025
very;124;0.001
silly;88;0.0007
wrong;40;0.0003
only;156;0.0012
finger;28;0.0002
oh;444;0.0035
uh;200;0.0016
lose;64;0.0005
pretend;68;0.0005
em;252;0.002
a_lot_of;24;0.0002
head;68;0.0005
bite;200;0.0016
off;252;0.002
try;88;0.0007
show;76;0.0006
your;300;0.0024
thing;312;0.0025
across;8;0.0001
leg;32;0.0003
chat;4;0.0
talk;52;0.0004
house;200;0.0016
warm;4;0.0
cold;16;0.0001
jump;80;0.0006
get;1600;0.0127
chocolate;16;0.0001
drink;44;0.0003
water;56;0.0004
Indians;4;0.0
wah;20;0.0002
cry;36;0.0003
grow;36;0.0003
fly;44;0.0003
near;12;0.0001
right;188;0.0015
sleep;80;0.0006
w;92;0.0007
settee;8;0.0001
s;48;0.0004
chair;24;0.0002
hurt;32;0.0003
alright;24;0.0002
h;100;0.0008
table;12;0.0001
uhhuh;68;0.0005
horn;24;0.0002
Sebastian;16;0.0001
swing;16;0.0001
handstand;8;0.0001
sock;20;0.0002
shoe;88;0.0007
ha;16;0.0001
juice;44;0.0003
Kitkat;12;0.0001
blue;104;0.0008
bunny;8;0.0001
th;96;0.0008
m;52;0.0004
rabbit;8;0.0001
floor;20;0.0002
mhm;272;0.0022
bring;224;0.0018
banana;20;0.0002
kick;20;0.0002
Missus;8;0.0001
Jack;16;0.0001
Chloe;8;0.0001
friend;76;0.0006
huh;128;0.001
Indian;8;0.0001
make;172;0.0014
round;80;0.0006
game;68;0.0005
really;116;0.0009
an;108;0.0009
back;160;0.0013
Bacchiosaurus;8;0.0001
none;40;0.0003
call;164;0.0013
Diplocus;4;0.0
Stegosaurus;16;0.0001
y;60;0.0005
hand;24;0.0002
tail;20;0.0002
nah;32;0.0003
tell;88;0.0007
monster;72;0.0006
raptor;64;0.0005
three;124;0.001
nuh;28;0.0002
still;64;0.0005
bar;4;0.0
nope;20;0.0002
reason;4;0.0
hate;40;0.0003
Smarties;40;0.0003
where;544;0.0043
hit;100;0.0008
her;240;0.0019
or;96;0.0008
so;216;0.0017
smack;32;0.0003
behave;12;0.0001
yo;44;0.0003
Christophers;4;0.0
mum;140;0.0011
lemme;4;0.0
duck;68;0.0005
another;152;0.0012
haha;24;0.0002
l;64;0.0005
let;152;0.0012
biscuit;32;0.0003
these;244;0.0019
why;368;0.0029
eat;224;0.0018
fish;52;0.0004
pull;16;0.0001
b;100;0.0008
mine;80;0.0006
whooo;8;0.0001
other;156;0.0012
hi;72;0.0006
aye;32;0.0003
Triceratops;12;0.0001
eye;40;0.0003
point;4;0.0
hor;8;0.0001
close;44;0.0003
mouth;36;0.0003
tickle;8;0.0001
stroke;4;0.0
tongue;4;0.0
j;20;0.0002
car;108;0.0009
um;336;0.0027
hold;68;0.0005
Adam;92;0.0007
break;216;0.0017
measure;4;0.0
tape;44;0.0003
cross;8;0.0001
bell;16;0.0001
maybe;92;0.0007
n;64;0.0005
next;32;0.0003
same;80;0.0006
as;24;0.0002
egg;20;0.0002
first;44;0.0003
line;4;0.0
pussycat;8;0.0001
bottom;24;0.0002
joker;8;0.0001
Frostie;8;0.0001
snowman;4;0.0
miss;40;0.0003
something;120;0.001
else;92;0.0007
apple;12;0.0001
orange;60;0.0005
kite;16;0.0001
lion;84;0.0007
giraffe;48;0.0004
zebra;12;0.0001
xylophone;4;0.0
track;8;0.0001
walrus;16;0.0001
nearly;16;0.0001
finish;36;0.0003
yup;312;0.0025
find;132;0.001
Pingu;4;0.0
eh;52;0.0004
roar;4;0.0
noise;28;0.0002
pond;4;0.0
quack;16;0.0001
Brontosaurus;4;0.0
live;52;0.0004
place;12;0.0001
prehistoric;4;0.0
hear;12;0.0001
how;156;0.0012
rac;4;0.0
race;12;0.0001
hey;40;0.0003
outside;36;0.0003
coat;16;0.0001
muffin;4;0.0
forty;4;0.0
clock;16;0.0001
when;292;0.0023
Mars;4;0.0
Kathryn;28;0.0002
smoke;12;0.0001
oo;24;0.0002
who;124;0.001
so_that;12;0.0001
great;20;0.0002
nod;4;0.0
their;76;0.0006
before;44;0.0003
boom;32;0.0003
hide;20;0.0002
somewhere;28;0.0002
tyrrano;4;0.0
Teradactyls;4;0.0
tyranno;4;0.0
P;92;0.0007
tr;24;0.0002
tri;4;0.0
fight;60;0.0005
themselves;16;0.0001
each_other;4;0.0
allow;68;0.0005
Peter;48;0.0004
naw;36;0.0003
then;460;0.0037
happen;8;0.0001
Kinder;4;0.0
next_to;4;0.0
video;16;0.0001
men;12;0.0001
feel;64;0.0005
belly;16;0.0001
Pocket;8;0.0001
Jumanji;12;0.0001
scary;16;0.0001
by;32;0.0003
myself;28;0.0002
picture;72;0.0006
sweety;4;0.0
drum;4;0.0
animal;32;0.0003
elephant;20;0.0002
move;48;0.0004
new;76;0.0006
Sabretoothed;4;0.0
desert;4;0.0
scrap;4;0.0
ear;44;0.0003
door;52;0.0004
lie;20;0.0002
bed;148;0.0012
stick;24;0.0002
rest;8;0.0001
help;72;0.0006
die;12;0.0001
fall;40;0.0003
lift;40;0.0003
grass;12;0.0001
stop;56;0.0004
tractor;16;0.0001
out_of;92;0.0007
hole;16;0.0001
trap;28;0.0002
half;8;0.0001
sc;8;0.0001
share;8;0.0001
spiky;4;0.0
Jurassic;44;0.0003
sleepy;4;0.0
st;12;0.0001
pl;8;0.0001
Plodicus;12;0.0001
Spiderman;8;0.0001
Xman;4;0.0
after;56;0.0004
Burger;20;0.0002
King;8;0.0001
dead;40;0.0003
five;76;0.0006
crocodile;20;0.0002
alligator;20;0.0002
you_all;8;0.0001
together;24;0.0002
engine;28;0.0002
fire;24;0.0002
arm;56;0.0004
cool;12;0.0001
real;68;0.0005
might;12;0.0001
rat;4;0.0
g;60;0.0005
pincher;4;0.0
inside;28;0.0002
bone;12;0.0001
Mc;4;0.0
Donalds;4;0.0
Sunday;20;0.0002
pizza;8;0.0001
badder;4;0.0
baddie;52;0.0004
trip;4;0.0
shark;40;0.0003
Billy;12;0.0001
whale;20;0.0002
Free;4;0.0
Willy;4;0.0
bad;116;0.0009
ba;32;0.0003
bat;16;0.0001
knock;12;0.0001
mouse;32;0.0003
soft;16;0.0001
ouch;8;0.0001
Pocahontas;8;0.0001
nightmare;12;0.0001
witch;12;0.0001
horr;4;0.0
horrible;8;0.0001
tyra;4;0.0
Tyrannoxxx;4;0.0
soldier;44;0.0003
nowhere;12;0.0001
open;108;0.0009
whole;24;0.0002
lot;20;0.0002
Power;84;0.0007
Rangers;52;0.0004
black;60;0.0005
Tommy;8;0.0001
army;4;0.0
lizard;12;0.0001
key;28;0.0002
Ranger;28;0.0002
Gretas;4;0.0
catch;56;0.0004
garage;32;0.0003
Action;16;0.0001
card;12;0.0001
color;48;0.0004
Tyrrana;8;0.0001
Tyranna;8;0.0001
sharp;12;0.0001
snap;20;0.0002
yellow;84;0.0007
red;112;0.0009
pink;32;0.0003
Batman;128;0.001
store;12;0.0001
beside;76;0.0006
wood;8;0.0001
push;16;0.0001
around;8;0.0001
bang;16;0.0001
climb;32;0.0003
again;104;0.0008
knight;8;0.0001
turn;36;0.0003
cloak;8;0.0001
super;4;0.0
hair;92;0.0007
sort;20;0.0002
piece;32;0.0003
plug;12;0.0001
room;48;0.0004
Essio;4;0.0
bath;16;0.0001
killer;4;0.0
brush;8;0.0001
Robin;4;0.0
buy;52;0.0004
much;16;0.0001
Tyrannodon;12;0.0001
ty;4;0.0
meet;4;0.0
Flinstones;4;0.0
because;140;0.0011
own;64;0.0005
Patheosaurus;4;0.0
Batmans;4;0.0
Granny;76;0.0006
stay;80;0.0006
flower;48;0.0004
knife;4;0.0
kill;36;0.0003
people;56;0.0004
brilliant;16;0.0001
uniform;4;0.0
Calvin;8;0.0001
white;12;0.0001
camera;16;0.0001
night;52;0.0004
parachute;8;0.0001
toilet;36;0.0003
seat;16;0.0001
towel;4;0.0
ever;12;0.0001
gettin;32;0.0003
better;32;0.0003
lovely;24;0.0002
Dinoman;4;0.0
either;4;0.0
as_if;4;0.0
Terradon;4;0.0
Dinatron;4;0.0
meat;12;0.0001
eater;8;0.0001
slip;8;0.0001
earthquake;4;0.0
wh;20;0.0002
Dxxxtaurs;4;0.0
Dematrons;8;0.0001
Dematron;4;0.0
alien;12;0.0001
tha;32;0.0003
into;64;0.0005
tiny;20;0.0002
idea;8;0.0001
whee;36;0.0003
Spike;4;0.0
slide;20;0.0002
dry;8;0.0001
stripy;4;0.0
christmas;4;0.0
dragon;12;0.0001
flag;8;0.0001
fort;4;0.0
dungeon;32;0.0003
keep;80;0.0006
nothing;48;0.0004
goody;4;0.0
group;4;0.0
should;16;0.0001
lock;24;0.0002
snake;16;0.0001
Robocops;8;0.0001
boo;4;0.0
downstairs;20;0.0002
Robocop;24;0.0002
Sasha;8;0.0001
chum;16;0.0001
everything;40;0.0003
heap;8;0.0001
September;12;0.0001
change;40;0.0003
tember;4;0.0
yeek;4;0.0
lunch;16;0.0001
sandwich;16;0.0001
mix;4;0.0
initial;4;0.0
Chr;4;0.0
Christopher;48;0.0004
Michelle;8;0.0001
Michelles;4;0.0
Stacie;28;0.0002
Greta;40;0.0003
yourselves;4;0.0
ra;4;0.0
tra;4;0.0
ge;4;0.0
old;44;0.0003
di;8;0.0001
smash;4;0.0
goat;4;0.0
himself;52;0.0004
Rhinos;4;0.0
best;4;0.0
downhill;4;0.0
happy;52;0.0004
Teradactyl;8;0.0001
Terradaon;4;0.0
Terradons;8;0.0001
under;56;0.0004
giddyup;16;0.0001
road;4;0.0
horsie;16;0.0001
whoo;12;0.0001
yeehah;4;0.0
eee;16;0.0001
yee;4;0.0
even;24;0.0002
green;124;0.001
middle;4;0.0
top;48;0.0004
yet;20;0.0002
Daniel;8;0.0001
Jesus;32;0.0003
winned;4;0.0
win;4;0.0
yours;64;0.0005
every;12;0.0001
aw;16;0.0001
cousin;4;0.0
Ashley;4;0.0
sunny;8;0.0001
day;96;0.0008
mean;32;0.0003
zzzz;8;0.0001
bozo;104;0.0008
pow;4;0.0
whoa;20;0.0002
Max;8;0.0001
Mighty;4;0.0
disgust;8;0.0001
skateboard;4;0.0
gun;12;0.0001
mad;20;0.0002
face;24;0.0002
Robo;4;0.0
cop;4;0.0
rain;8;0.0001
sword;8;0.0001
side;16;0.0001
behind;12;0.0001
naughty;4;0.0
guess;16;0.0001
wha;4;0.0
cr;4;0.0
cave;4;0.0
Castleward;4;0.0
already;20;0.0002
long;28;0.0002
insect;4;0.0
ahhah;8;0.0001
chicken;40;0.0003
rooster;4;0.0
sure;20;0.0002
injection;24;0.0002
lo;4;0.0
Scamper;8;0.0001
yourself;8;0.0001
creepy;4;0.0
crawlies;4;0.0
through;24;0.0002
jeep;12;0.0001
stuff;32;0.0003
everyone;8;0.0001
Aunt;20;0.0002
June;12;0.0001
window;24;0.0002
sh;28;0.0002
trick;12;0.0001
choo;32;0.0003
shake;8;0.0001
battery;16;0.0001
blow;8;0.0001
Emma;20;0.0002
anybody;12;0.0001
wash;20;0.0002
dish;12;0.0001
Gnasher;12;0.0001
rip;16;0.0001
bum;20;0.0002
traffic;12;0.0001
light;20;0.0002
front;12;0.0001
Trafficker;8;0.0001
present;16;0.0001
slugger;12;0.0001
funny;12;0.0001
strong;8;0.0001
Skippy;4;0.0
remember;76;0.0006
Casper;8;0.0001
Bumper;4;0.0
Mowgli;4;0.0
bump;12;0.0001
Gillian;4;0.0
wan;8;0.0001
Heather;8;0.0001
nobody;12;0.0001
block;12;0.0001
Playdoh;4;0.0
yoghurt;8;0.0001
mind;8;0.0001
raspberry;8;0.0001
Tyarrana;4;0.0
Petrie;8;0.0001
Chumper;12;0.0001
nice;36;0.0003
hm;20;0.0002
teacher;20;0.0002
jus;4;0.0
full;12;0.0001
pack;4;0.0
many;24;0.0002
themins;8;0.0001
al;4;0.0
wear;32;0.0003
roundabout;8;0.0001
healthy;4;0.0
Postman;12;0.0001
Pat;28;0.0002
fridge;16;0.0001
ghost;24;0.0002
Stuart;28;0.0002
dream;16;0.0001
magic;20;0.0002
far;8;0.0001
muncher;4;0.0
brown;40;0.0003
grey;16;0.0001
silver;4;0.0
six;64;0.0005
seven;64;0.0005
eight;80;0.0006
nine;40;0.0003
ten;32;0.0003
eleven;20;0.0002
twelve;20;0.0002
thirteen;8;0.0001
sixteen;12;0.0001
twenty;44;0.0003
count;16;0.0001
fourteen;4;0.0
fifteen;12;0.0001
seventeen;8;0.0001
eighteen;8;0.0001
ninety;8;0.0001
nineteen;4;0.0
twen;4;0.0
thirty;16;0.0001
forget;28;0.0002
e;52;0.0004
f;32;0.0003
burp;8;0.0001
excuse;4;0.0
u;36;0.0003
jingle;8;0.0001
z;16;0.0001
v;4;0.0
x;8;0.0001
k;16;0.0001
q;4;0.0
song;16;0.0001
butterfly;20;0.0002
frog;4;0.0
favorite;8;0.0001
Grapes;4;0.0
lolly;4;0.0
ice;8;0.0001
net;12;0.0001
picker;4;0.0
pig;44;0.0003
quxxx;4;0.0
ques;8;0.0001
quest;4;0.0
question;8;0.0001
mark;28;0.0002
umbrella;8;0.0001
viol;8;0.0001
violin;4;0.0
guitar;4;0.0
mess;8;0.0001
xylo;8;0.0001
phone;8;0.0001
boat;28;0.0002
fi;4;0.0
fun;16;0.0001
swim;60;0.0005
pant;8;0.0001
swi;4;0.0
bumblebee;4;0.0
Mr;16;0.0001
please;36;0.0003
which;16;0.0001
tonight;16;0.0001
rewinded;4;0.0
och;4;0.0
wide;12;0.0001
different;52;0.0004
binoculars;4;0.0
Pleseosaurus;4;0.0
hee;20;0.0002
start;16;0.0001
tea;12;0.0001
bin;32;0.0003
Birthday;44;0.0003
ponytail;12;0.0001
bouncy;8;0.0001
cheeky;28;0.0002
stretch;4;0.0
foot;16;0.0001
wish;4;0.0
beat;4;0.0
Mommy;4;0.0
ow;8;0.0001
taste;8;0.0001
cocoa;4;0.0
fini;4;0.0
crunch;4;0.0
our;36;0.0003
as_well;56;0.0004
Seacat;4;0.0
pool;44;0.0003
sick;8;0.0001
toe;4;0.0
jean;12;0.0001
whoop;12;0.0001
kid;8;0.0001
Barbie;80;0.0006
dolphin;4;0.0
Baywatch;4;0.0
Ethan;28;0.0002
sticker;24;0.0002
everyb;4;0.0
squeak;12;0.0001
heart;4;0.0
pill;16;0.0001
nurse;12;0.0001
outfit;4;0.0
yeh;64;0.0005
hat;40;0.0003
clown;8;0.0001
drive;12;0.0001
radio;4;0.0
Punch;28;0.0002
Judy;40;0.0003
jelly;8;0.0001
seek;4;0.0
Punches;4;0.0
jammies;4;0.0
crocodiler;16;0.0001
sausage;16;0.0001
Blobby;4;0.0
mother;16;0.0001
lef;4;0.0
bye;8;0.0001
shout;12;0.0001
fry;4;0.0
pan;8;0.0001
croco;4;0.0
everybody;28;0.0002
sore;24;0.0002
skin;8;0.0001
Glendhu;4;0.0
doctor;44;0.0003
dolly;52;0.0004
machine;8;0.0001
sink;4;0.0
dinner;28;0.0002
yep;16;0.0001
Mrs;64;0.0005
Snowdon;4;0.0
milk;12;0.0001
bikers;4;0.0
bicycle;20;0.0002
sometimes;32;0.0003
buggy;8;0.0001
bag;128;0.001
normal;4;0.0
cow;40;0.0003
escape;4;0.0
