word;quantity;frequency
hello;81;0.0003
yeah;4563;0.0161
I;12888;0.0455
be;18360;0.0649
have;3159;0.0112
soup;27;0.0001
look;1386;0.0049
would;450;0.0016
you;5958;0.0211
read;189;0.0007
it;7578;0.0268
for;1260;0.0045
me;1467;0.0052
yes;1881;0.0066
cause;1854;0.0066
my;2997;0.0106
mummie;468;0.0017
too;486;0.0017
busy;9;0.0
tidy;63;0.0002
up;1323;0.0047
do;7281;0.0257
not;5139;0.0182
know;1764;0.0062
what;3762;0.0133
and;6417;0.0227
about;306;0.0011
all;1521;0.0054
no;4248;0.015
they;2241;0.0079
draw;207;0.0007
there;3789;0.0134
story;81;0.0003
a;6993;0.0247
kitchen;45;0.0002
play;1260;0.0045
dough;9;0.0
paint;27;0.0001
two;963;0.0034
box;90;0.0003
of;1314;0.0046
sand;63;0.0002
want;4374;0.0155
to;3888;0.0137
somebody;54;0.0002
this;3015;0.0107
will;2133;0.0075
at;702;0.0025
them;1836;0.0065
now;1035;0.0037
thank_you;45;0.0002
monkey;180;0.0006
okay;180;0.0006
c;288;0.001
t;198;0.0007
cat;45;0.0002
that;5850;0.0207
hard;189;0.0007
word;18;0.0001
one;4122;0.0146
need;576;0.002
cannot;639;0.0023
Cathy;297;0.001
time;297;0.001
in;3546;0.0125
the;8109;0.0287
dad;126;0.0004
sister;36;0.0001
put;909;0.0032
pram;72;0.0003
doggie;54;0.0002
think;495;0.0017
take;369;0.0013
out;603;0.0021
park;144;0.0005
toy;189;0.0007
Kilty;9;0.0
Duke;18;0.0001
big;1332;0.0047
dog;72;0.0003
sit;306;0.0011
wee;1512;0.0053
girl;324;0.0011
stand;108;0.0004
bird;45;0.0002
build;324;0.0011
tree;162;0.0006
baby;189;0.0007
run;144;0.0005
away;324;0.0011
picnic;18;0.0001
just;1314;0.0046
food;63;0.0002
some;450;0.0016
teeth;81;0.0003
like;1278;0.0045
Tyrannosaurus;18;0.0001
Rex;18;0.0001
his;882;0.0031
Tyrannosaur;9;0.0
stink;54;0.0002
stinky;45;0.0002
winky;27;0.0001
can;1125;0.004
go;5220;0.0184
she;1746;0.0062
ball;81;0.0003
throw;153;0.0005
way;198;0.0007
O;1251;0.0044
well;1422;0.005
has_to;72;0.0003
cowboy;27;0.0001
on;1611;0.0057
spider;72;0.0003
giant;45;0.0002
ah;306;0.0011
vacuum;9;0.0
clean;18;0.0001
agh;18;0.0001
explosive;36;0.0001
man;432;0.0015
he;4392;0.0155
castle;306;0.0011
Mummy;396;0.0014
with;1143;0.004
horse;171;0.0006
rock;45;0.0002
him;1314;0.0046
fast;54;0.0002
fell;252;0.0009
down;702;0.0025
from;270;0.001
r;81;0.0003
robot;36;0.0001
name;216;0.0008
Conor;27;0.0001
four;360;0.0013
Craiglands;9;0.0
love;189;0.0007
dinosaur;522;0.0018
see;1674;0.0059
Daddy;189;0.0007
school;234;0.0008
work;315;0.0011
nursery;63;0.0002
doll;27;0.0001
boy;342;0.0012
bike;135;0.0005
home;198;0.0007
Matthew;9;0.0
good;207;0.0007
shop;144;0.0005
brother;54;0.0002
any;315;0.0011
bus;18;0.0001
anymore;72;0.0003
Playbus;9;0.0
snowy;27;0.0001
jig;9;0.0
jigsaw;171;0.0006
today;315;0.0011
bear;54;0.0002
zoo;36;0.0001
more;198;0.0007
scar;63;0.0002
over;360;0.0013
tiger;99;0.0003
saw;225;0.0008
Thomas;189;0.0007
television;9;0.0
ask;63;0.0002
could;396;0.0014
hungry;81;0.0003
wonder;36;0.0001
if;279;0.001
snow;36;0.0001
come;1566;0.0055
watch;234;0.0008
tv;72;0.0003
give;576;0.002
kiss;9;0.0
d;279;0.001
train;72;0.0003
those;63;0.0002
sweet;99;0.0003
here;1494;0.0053
book;180;0.0006
noisy;27;0.0001
tn;18;0.0001
we;1476;0.0052
stair;90;0.0003
til;27;0.0001
have_to;504;0.0018
but;990;0.0035
minute;126;0.0004
sweetie;27;0.0001
