word;quantity;frequency
cake;630;0.0017
birdie;252;0.0007
pencil;27;0.0001
boat;819;0.0022
bus;468;0.0013
chair;324;0.0009
table;315;0.0009
train;2070;0.0057
lady;738;0.002
kiss;153;0.0004
down;2385;0.0065
ring;135;0.0004
bucket;63;0.0002
all_gone;684;0.0019
teddy;1251;0.0034
tea;567;0.0016
tongue;18;0.0
spoon;162;0.0004
apple;747;0.002
orange;918;0.0025
light;135;0.0004
go;5670;0.0155
chocolate;198;0.0005
Marmite;45;0.0001
milk;378;0.001
biscuit;594;0.0016
bib;90;0.0002
medicine;9;0.0
up;1593;0.0044
mug;18;0.0
bottle;99;0.0003
mouse;180;0.0005
time;45;0.0001
cotton;9;0.0
lap;9;0.0
shop;396;0.0011
story;18;0.0
cardigan;36;0.0001
toothbrush;18;0.0
parcel;45;0.0001
lunch;54;0.0001
shoe;945;0.0026
balloon;72;0.0002
duck;594;0.0016
please;648;0.0018
mummie;585;0.0016
Daddy;3663;0.01
toast;189;0.0005
crispies;54;0.0001
lounge;9;0.0
sweetie;234;0.0006
no;13248;0.0363
banana;198;0.0005
crocodile;36;0.0001
supper;27;0.0001
ready;72;0.0002
pepper;18;0.0
water;603;0.0017
tree;459;0.0013
pen;288;0.0008
beer;81;0.0002
Mummy;5823;0.016
be;11727;0.0321
in;4896;0.0134
the;10026;0.0275
Mini;9;0.0
pocket;81;0.0002
byebye;486;0.0013
Sally;18;0.0
yellow;810;0.0022
one;7263;0.0199
boy;450;0.0012
way;612;0.0017
toe;180;0.0005
book;828;0.0023
away;918;0.0025
kakaka;9;0.0
nice;414;0.0011
other;297;0.0008
bike;198;0.0005
glass;72;0.0002
meow;36;0.0001
Jenny;162;0.0004
another;1278;0.0035
baby;2943;0.0081
buy;54;0.0001
grape;243;0.0007
piece;81;0.0002
more;2970;0.0081
bread;99;0.0003
work;243;0.0007
kind;9;0.0
lion;576;0.0016
ups_a_daisy;27;0.0001
there;15984;0.0438
wipe;45;0.0001
yes;1890;0.0052
dear;2871;0.0079
reindeer;18;0.0
hat;1251;0.0034
on;4716;0.0129
Lucky;9;0.0
behind;18;0.0
Suki;36;0.0001
where;4248;0.0116
pottie;90;0.0002
bear;288;0.0008
onion;45;0.0001
kitchen;27;0.0001
back;792;0.0022
top;198;0.0005
can;45;0.0001
paper;324;0.0009
hello;1089;0.003
like;594;0.0016
curler;27;0.0001
quack;126;0.0003
bacon;45;0.0001
Kipper;27;0.0001
come;756;0.0021
fish;1422;0.0039
I;2493;0.0068
some;594;0.0016
doggy;171;0.0005
bone;63;0.0002
prune;27;0.0001
we;90;0.0002
love;45;0.0001
God;9;0.0
bless;9;0.0
swim;180;0.0005
dummy;36;0.0001
a;10161;0.0278
good;135;0.0004
girl;81;0.0002
night_night;162;0.0004
give;54;0.0001
me;306;0.0008
your;90;0.0002
hand;468;0.0013
pudding;45;0.0001
run;108;0.0003
bum;18;0.0
night;72;0.0002
umbrella;54;0.0001
clinic;9;0.0
lawn;9;0.0
grass;342;0.0009
wine;9;0.0
rhubarb;36;0.0001
dress;180;0.0005
gown;9;0.0
doo;9;0.0
cannot;117;0.0003
Maria;18;0.0
Lulu;72;0.0002
letter;54;0.0001
bottom;54;0.0001
do;3285;0.009
it;7056;0.0193
sunny;9;0.0
mind;81;0.0002
sore;27;0.0001
map;18;0.0
get;1197;0.0033
chin;9;0.0
finish;99;0.0003
cushion;90;0.0002
John;27;0.0001
sugar;117;0.0003
big;828;0.0023
window;270;0.0007
cry;414;0.0011
sick;9;0.0
again;1638;0.0045
look;1431;0.0039
Tim;9;0.0
wait;18;0.0
naughty;324;0.0009
spider;297;0.0008
climb;180;0.0005
over;324;0.0009
now;459;0.0013
belt;9;0.0
fly;162;0.0004
too;225;0.0006
turn;207;0.0006
lorry;171;0.0005
library;9;0.0
boot;45;0.0001
cough;9;0.0
upstairs;63;0.0002
tie;45;0.0001
moo;99;0.0003
cow;945;0.0026
dirty;135;0.0004
leaf;9;0.0
door;648;0.0018
egg;1359;0.0037
finger;45;0.0001
leg;243;0.0007
jam;45;0.0001
pig;351;0.001
seat;81;0.0002
sun;234;0.0006
eye;387;0.0011
ear;225;0.0006
mouth;153;0.0004
chicken;234;0.0006
gate;9;0.0
kettle;18;0.0
lolly;45;0.0001
tart;9;0.0
doctor;27;0.0001
dark;18;0.0
carry;144;0.0004
oh;14688;0.0402
cup;171;0.0005
nose;324;0.0009
sure;27;0.0001
boo;45;0.0001
hi;234;0.0006
handkerchief;18;0.0
doggie;180;0.0005
dolly;792;0.0022
seesaw;243;0.0007
wireless;18;0.0
truck;1116;0.0031
pram;432;0.0012
bunny;63;0.0002
fire;90;0.0002
Jaffa;9;0.0
dustbin;18;0.0
man;2340;0.0064
button;126;0.0003
all;927;0.0025
right;1053;0.0029
holly;18;0.0
gorilla;99;0.0003
pinkie;9;0.0
foot;423;0.0012
break;972;0.0027
pink;288;0.0008
red;972;0.0027
bye;153;0.0004
Lucy;81;0.0002
sleep;675;0.0018
of;252;0.0007
own;9;0.0
cuddle;162;0.0004
knife;117;0.0003
peg;9;0.0
ride;117;0.0003
corner;99;0.0003
blue;1170;0.0032
tit;36;0.0001
butter;81;0.0002
animal;36;0.0001
basket;135;0.0004
polar;27;0.0001
shy;9;0.0
busy;9;0.0
fight;18;0.0
leave;144;0.0004
alone;18;0.0
bag;369;0.001
key;54;0.0001
wear;54;0.0001
out;891;0.0024
enough;36;0.0001
horse;603;0.0017
curtain;72;0.0002
and;4113;0.0113
heavy;54;0.0001
tin;126;0.0003
Lockett;9;0.0
bark;18;0.0
careful;27;0.0001
hot;342;0.0009
you;1647;0.0045
clip;54;0.0001
hair;387;0.0011
cupboard;54;0.0001
not;1188;0.0033
here;3708;0.0102
he;666;0.0018
com;9;0.0
course;9;0.0
mine;783;0.0021
Easter;9;0.0
better;135;0.0004
pip;18;0.0
thank_you;189;0.0005
macaroni;9;0.0
thumb;18;0.0
tricycle;9;0.0
new;9;0.0
Grandpa;180;0.0005
peepo;18;0.0
jump;414;0.0011
fall;450;0.0012
off;729;0.002
floor;135;0.0004
outside;54;0.0001
inside;99;0.0003
starling;18;0.0
to;216;0.0006
two;2556;0.007
robin;18;0.0
jelly;45;0.0001
boil;18;0.0
around;81;0.0002
cream;63;0.0002
poof;9;0.0
goosie;18;0.0
gander;9;0.0
crumb;9;0.0
those;117;0.0003
round;495;0.0014
at;63;0.0002
rain;45;0.0001
slipper;72;0.0002
Chandley;9;0.0
foal;9;0.0
drink;693;0.0019
crust;18;0.0
cheese;333;0.0009
carrot;72;0.0002
Jack;9;0.0
last;18;0.0
play;198;0.0005
slide;189;0.0005
this;4671;0.0128
afternoon;9;0.0
slip;18;0.0
ice;270;0.0007
make;225;0.0006
bite;585;0.0016
change;9;0.0
them;144;0.0004
clean;162;0.0004
nappie;36;0.0001
cornflakes;9;0.0
nearly;18;0.0
never;63;0.0002
cut;117;0.0003
wake;72;0.0002
cook;54;0.0001
first;18;0.0
drop;108;0.0003
none;36;0.0001
piggy;63;0.0002
see;594;0.0016
read;261;0.0007
him;117;0.0003
they;342;0.0009
comb;18;0.0
stop;207;0.0006
eat;477;0.0013
mend;99;0.0003
little;333;0.0009
wash;423;0.0012
yet;9;0.0
put;513;0.0014
watch;225;0.0006
tick;279;0.0008
fancy;9;0.0
downstairs;54;0.0001
fit;1197;0.0033
push;504;0.0014
Anne;1188;0.0033
what;5679;0.0156
that;11970;0.0328
car;6651;0.0182
choo;1305;0.0036
tip;153;0.0004
sweep;18;0.0
mess;180;0.0005
yeah;7317;0.02
find;738;0.002
bath;81;0.0002
sheep;288;0.0008
baa;108;0.0003
spade;81;0.0002
strawberry;279;0.0008
tummy;126;0.0003
teeth;63;0.0002
brush;108;0.0003
else;63;0.0002
stick;1341;0.0037
peekaboo;288;0.0008
want;2475;0.0068
juice;594;0.0016
bowl;18;0.0
reach;36;0.0001
mhm;1629;0.0045
who;153;0.0004
Ellie;9;0.0
Alistair;54;0.0001
Davey;9;0.0
ball;630;0.0017
house;891;0.0024
lid;90;0.0002
dinner;72;0.0002
open;234;0.0006
pussy;9;0.0
cat;1053;0.0029
shirt;90;0.0002
pant;108;0.0003
head;315;0.0009
for;297;0.0008
trouser;180;0.0005
quickly;9;0.0
clothe;315;0.0009
her;126;0.0003
these;108;0.0003
sit;810;0.0022
my;963;0.0026
Jill;90;0.0002
James;297;0.0008
name;72;0.0002
whose;18;0.0
bed;369;0.001
cover;189;0.0005
ta;81;0.0002
whoop;981;0.0027
miss;108;0.0003
um;1071;0.0029
lose;117;0.0003
tissue;81;0.0002
bin;108;0.0003
tower;414;0.0011
step;180;0.0005
fishy;9;0.0
ah;144;0.0004
Grandad;18;0.0
Grandma;45;0.0001
whoops_a_daisy;72;0.0002
next;63;0.0002
just;72;0.0002
sky;333;0.0009
toy;918;0.0025
late;18;0.0
take;126;0.0003
hooray;27;0.0001
Humpty;54;0.0001
t;18;0.0
move;162;0.0004
Humpty_Dumpty;18;0.0
Dumpty;27;0.0001
help;477;0.0013
write;135;0.0004
okay;90;0.0002
comfy;18;0.0
swing;108;0.0003
football;36;0.0001
she;243;0.0007
clever;45;0.0001
funny;54;0.0001
wee;360;0.001
toilet;81;0.0002
have;396;0.0011
happy;108;0.0003
sleepy;126;0.0003
cot;18;0.0
hiya;18;0.0
paddle;9;0.0
pool;9;0.0
face;189;0.0005
Pooh_Bear;72;0.0002
poly;9;0.0
tiger;612;0.0017
whoopsie;9;0.0
fishie;27;0.0001
whale;252;0.0007
yummy;243;0.0007
giraffe;423;0.0012
uhoh;63;0.0002
penguin;324;0.0009
drive;333;0.0009
hippo;144;0.0004
food;180;0.0005
soup;18;0.0
chip;396;0.0011
tuck;45;0.0001
real;18;0.0
tomato;72;0.0002
yum;216;0.0006
sausage;90;0.0002
melon;18;0.0
try;63;0.0002
alright;45;0.0001
elephant;684;0.0019
hey;252;0.0007
pickle;18;0.0
lot;81;0.0002
bean;72;0.0002
pick;9;0.0
tellie;63;0.0002
Thomas;2052;0.0056
home;18;0.0
tidy;90;0.0002
sorry;108;0.0003
morning;72;0.0002
pardon;9;0.0
three;1350;0.0037
beepbeep;27;0.0001
hurt;45;0.0001
let;36;0.0001
land;9;0.0
helicopter;54;0.0001
Mum;468;0.0013
whee;684;0.0019
pop;36;0.0001
think;54;0.0001
so;27;0.0001
his;36;0.0001
monkey;639;0.0018
lie;180;0.0005
rabbit;396;0.0011
box;387;0.0011
tire;27;0.0001
chase;405;0.0011
gently;54;0.0001
quiet;81;0.0002
tasty;9;0.0
err;99;0.0003
crisp;36;0.0001
fork;27;0.0001
horrid;9;0.0
show;45;0.0001
garden;36;0.0001
wrong;90;0.0002
fence;144;0.0004
wall;36;0.0001
field;198;0.0005
bench;27;0.0001
clipclop;9;0.0
happen;495;0.0014
tunnel;72;0.0002
brilliant;9;0.0
brumm;1575;0.0043
panda;387;0.0011
squeaky;18;0.0
squeaksqueak;9;0.0
Caroline;135;0.0004
pretend;72;0.0002
pear;144;0.0004
meat;9;0.0
pinch;36;0.0001
hide;144;0.0004
five;126;0.0003
tickle;81;0.0002
fat;9;0.0
bang;909;0.0025
muddle;9;0.0
parrot;90;0.0002
snake;225;0.0006
tail;279;0.0008
well;90;0.0002
horsie;279;0.0008
Carl;1071;0.0029
Ryan;9;0.0
nursery;9;0.0
asleep;135;0.0004
dance;54;0.0001
frog;99;0.0003
settee;54;0.0001
set;18;0.0
pajama;18;0.0
thing;54;0.0001
breakfast;45;0.0001
bridge;1017;0.0028
crash;972;0.0027
mieow;99;0.0003
wing;81;0.0002
atechoo;18;0.0
pull;135;0.0004
quick;45;0.0001
hmm;459;0.0013
smarties;9;0.0
pan;9;0.0
spill;36;0.0001
yep;27;0.0001
catch;351;0.001
throw;189;0.0005
Paddington;18;0.0
cart;9;0.0
will;81;0.0002
tell;27;0.0001
stand;153;0.0004
ow;441;0.0012
something;54;0.0001
arm;117;0.0003
coke;9;0.0
shoulder;18;0.0
quackquack;9;0.0
why;18;0.0
Duplo;27;0.0001
shark;9;0.0
space;72;0.0002
high;63;0.0002
wow;81;0.0002
cob;9;0.0
celery;9;0.0
pineapple;36;0.0001
zoo;36;0.0001
shall;9;0.0
brum;1161;0.0032
steady;27;0.0001
say;72;0.0002
seaside;9;0.0
town;18;0.0
goodness;36;0.0001
sneeze;9;0.0
Granddad;558;0.0015
further;9;0.0
Kirsty;9;0.0
Emily;36;0.0001
Gran;18;0.0
