word;quantity;frequency
uh;5;0.0012
do;195;0.045
not;115;0.0266
know;65;0.015
who;15;0.0035
and;105;0.0242
then;35;0.0081
all;25;0.0058
thing;10;0.0023
come;20;0.0046
out;25;0.0058
the;70;0.0162
fly;5;0.0012
well;45;0.0104
I;135;0.0312
be;315;0.0727
only;20;0.0046
try;5;0.0012
to;15;0.0035
open;5;0.0012
this;15;0.0035
but;10;0.0023
it;105;0.0242
wee;20;0.0046
other;5;0.0012
toy;10;0.0023
fell;5;0.0012
out_of;10;0.0023
um;50;0.0115
yeah;55;0.0127
feel;5;0.0012
like;30;0.0069
no;70;0.0162
what;130;0.03
appetite;5;0.0012
nope;5;0.0012
nah;5;0.0012
when;5;0.0012
they;75;0.0173
back;10;0.0023
we;25;0.0058
mister;20;0.0046
Aunt;5;0.0012
June;5;0.0012
prince;5;0.0012
mean;15;0.0035
a;115;0.0266
puppy;5;0.0012
can;15;0.0035
you;190;0.0439
bring;15;0.0035
them;55;0.0127
in;80;0.0185
cage;55;0.0127
big;75;0.0173
dog;15;0.0035
my;25;0.0058
where;30;0.0069
get;55;0.0127
from;5;0.0012
have;40;0.0092
for;30;0.0069
Paddy;30;0.0069
why;20;0.0046
would;25;0.0058
just;10;0.0023
fat;20;0.0046
br;5;0.0012
him;15;0.0035
hold;5;0.0012
he;35;0.0081
will;15;0.0035
how;25;0.0058
d;15;0.0035
case;15;0.0035
your;5;0.0012
up;15;0.0035
stair;5;0.0012
loft;5;0.0012
one;30;0.0069
put;20;0.0046
house;5;0.0012
dinosaur;5;0.0012
O;70;0.0162
there;65;0.015
on;30;0.0069
rainy;10;0.0023
day;10;0.0023
cause;15;0.0035
pick;5;0.0012
of;25;0.0058
favorite;5;0.0012
Mummy;80;0.0185
go;110;0.0254
gelatin;20;0.0046
that;105;0.0242
strawberry;15;0.0035
magic;10;0.0023
bite;5;0.0012
w;5;0.0012
next;15;0.0035
break;5;0.0012
or;5;0.0012
me;25;0.0058
giant;5;0.0012
look;10;0.0023
at;5;0.0012
knee;5;0.0012
hi;5;0.0012
oo;15;0.0035
cannot;5;0.0012
eat;30;0.0069
any;10;0.0023
more;10;0.0023
sorry;10;0.0023
fair;5;0.0012
greedy;10;0.0023
give;5;0.0012
thank_you;5;0.0012
yes;25;0.0058
shark;10;0.0023
picture;5;0.0012
machine;5;0.0012
eh;5;0.0012
huh;10;0.0023
now;15;0.0035
velociraptor;5;0.0012
e;5;0.0012
have_to;15;0.0035
feed;5;0.0012
spoon;10;0.0023
milk;10;0.0023
ah;15;0.0035
wow;10;0.0023
pink;10;0.0023
yellow;5;0.0012
blue;5;0.0012
Cristopher;5;0.0012
bang;5;0.0012
wah;5;0.0012
Hammy;10;0.0023
hamster;5;0.0012
play;10;0.0023
outside;5;0.0012
Power;10;0.0023
Ranger;10;0.0023
with;5;0.0012
b;25;0.0058
sword;10;0.0023
red;5;0.0012
white;5;0.0012
tell;10;0.0023
sign;5;0.0012
g;5;0.0012
kill;5;0.0012
hurt;5;0.0012
pardon;5;0.0012
knight;15;0.0035
bad;10;0.0023
some;20;0.0046
right;5;0.0012
truth;5;0.0012
say;10;0.0023
down;5;0.0012
beach;5;0.0012
away;5;0.0012
sea;5;0.0012
think;5;0.0012
Mum;5;0.0012
baby;5;0.0012
thank;5;0.0012
buy;5;0.0012
oh;5;0.0012
both;5;0.0012
these;15;0.0035
want;5;0.0012
should;5;0.0012
hm;5;0.0012
juice;5;0.0012
very;5;0.0012
nice;5;0.0012
stick;5;0.0012
hard;5;0.0012
Daddy;5;0.0012
