word;quantity;frequency
book;12;0.0105
toothbrush;18;0.0158
brush;24;0.0211
banana;12;0.0105
flower;24;0.0211
represent;6;0.0053
car;24;0.0211
noise;6;0.0053
Daddy;18;0.0158
spoon;18;0.0158
cot;18;0.0158
door;24;0.0211
pig;6;0.0053
nose;12;0.0105
chair;48;0.0421
mouth;12;0.0105
paper;48;0.0421
byebye;6;0.0053
plane;6;0.0053
cow;12;0.0105
meow;6;0.0053
boy;42;0.0368
ball;36;0.0316
bus;24;0.0211
shoe;18;0.0158
teddy;18;0.0158
pram;12;0.0105
mug;12;0.0105
gate;6;0.0053
cake;36;0.0316
biscuit;6;0.0053
light;12;0.0105
baby;42;0.0368
fish;6;0.0053
hat;6;0.0053
down;6;0.0053
milk;6;0.0053
pencil;6;0.0053
rain;6;0.0053
tea;18;0.0158
woman;6;0.0053
doggy;30;0.0263
comb;18;0.0158
pear;6;0.0053
apple;36;0.0316
piggy;12;0.0105
lady;18;0.0158
horse;6;0.0053
tell;6;0.0053
puppy;6;0.0053
water;18;0.0158
duck;18;0.0158
mummie;12;0.0105
stair;6;0.0053
key;12;0.0105
tongue;18;0.0158
bed;6;0.0053
jam;12;0.0105
nail;6;0.0053
sun;18;0.0158
table;6;0.0053
tree;6;0.0053
bird;6;0.0053
rabbit;6;0.0053
cup;12;0.0105
of;6;0.0053
bath;6;0.0053
bag;12;0.0105
seesaw;18;0.0158
no;6;0.0053
egg;6;0.0053
man;6;0.0053
letter;6;0.0053
road;6;0.0053
all_gone;6;0.0053
sock;6;0.0053
eye;6;0.0053
bib;6;0.0053
birdie;12;0.0105
girl;6;0.0053
sheep;6;0.0053
pen;6;0.0053
sweetie;6;0.0053
Sandy;6;0.0053
jug;6;0.0053
Ribena;6;0.0053
scarf;6;0.0053
