word;quantity;frequency
book;6;0.0105
toothbrush;9;0.0158
brush;12;0.0211
banana;6;0.0105
flower;12;0.0211
represent;3;0.0053
car;12;0.0211
noise;3;0.0053
Daddy;9;0.0158
spoon;9;0.0158
cot;9;0.0158
door;12;0.0211
pig;3;0.0053
nose;6;0.0105
chair;24;0.0421
mouth;6;0.0105
paper;24;0.0421
byebye;3;0.0053
plane;3;0.0053
cow;6;0.0105
meow;3;0.0053
boy;21;0.0368
ball;18;0.0316
bus;12;0.0211
shoe;9;0.0158
teddy;9;0.0158
pram;6;0.0105
mug;6;0.0105
gate;3;0.0053
cake;18;0.0316
biscuit;3;0.0053
light;6;0.0105
baby;21;0.0368
fish;3;0.0053
hat;3;0.0053
down;3;0.0053
milk;3;0.0053
pencil;3;0.0053
rain;3;0.0053
tea;9;0.0158
woman;3;0.0053
doggy;15;0.0263
comb;9;0.0158
pear;3;0.0053
apple;18;0.0316
piggy;6;0.0105
lady;9;0.0158
horse;3;0.0053
tell;3;0.0053
puppy;3;0.0053
water;9;0.0158
duck;9;0.0158
mummie;6;0.0105
stair;3;0.0053
key;6;0.0105
tongue;9;0.0158
bed;3;0.0053
jam;6;0.0105
nail;3;0.0053
sun;9;0.0158
table;3;0.0053
tree;3;0.0053
bird;3;0.0053
rabbit;3;0.0053
cup;6;0.0105
of;3;0.0053
bath;3;0.0053
bag;6;0.0105
seesaw;9;0.0158
no;3;0.0053
egg;3;0.0053
man;3;0.0053
letter;3;0.0053
road;3;0.0053
all_gone;3;0.0053
sock;3;0.0053
eye;3;0.0053
bib;3;0.0053
birdie;6;0.0105
girl;3;0.0053
sheep;3;0.0053
pen;3;0.0053
sweetie;3;0.0053
Sandy;3;0.0053
jug;3;0.0053
Ribena;3;0.0053
scarf;3;0.0053
