word;quantity;frequency
look;17793;0.0066
will;8649;0.0032
I;106110;0.0395
open;2655;0.001
me;17307;0.0064
yuck;225;0.0001
uhhuh;900;0.0003
they;10233;0.0038
be;150849;0.0562
that;68076;0.0253
for;10656;0.004
puttin;18;0.0
on;32562;0.0121
your;6579;0.0024
ear;504;0.0002
wait;1089;0.0004
show;612;0.0002
you;50652;0.0189
uh;171;0.0001
it;84798;0.0316
a;69219;0.0258
good;1656;0.0006
cup;1251;0.0005
where;17901;0.0067
cutter;90;0.0
to;33993;0.0127
see;7776;0.0029
this;37818;0.0141
whole;27;0.0
lot;891;0.0003
injection;63;0.0
at;4716;0.0018
the;55575;0.0207
put;17010;0.0063
no;62451;0.0233
come;12447;0.0046
off;7380;0.0027
fall;3285;0.0012
all;8739;0.0033
time;1278;0.0005
and;49617;0.0185
then;3438;0.0013
back;5067;0.0019
these;6201;0.0023
scissor;135;0.0001
fell;747;0.0003
my;26307;0.0098
Mum;6084;0.0023
prescription;45;0.0
monster;792;0.0003
we;13635;0.0051
go;81702;0.0304
bring;846;0.0003
pension;18;0.0
what;25101;0.0093
saw;549;0.0002
baby;7749;0.0029
there;45387;0.0169
too;4527;0.0017
much;540;0.0002
stayin;9;0.0
something;1854;0.0007
do;58347;0.0217
an;999;0.0004
cry;1053;0.0004
doll;504;0.0002
lip;81;0.0
she;3447;0.0013
cryin;135;0.0001
tire;675;0.0003
food;1287;0.0005
in;33696;0.0125
box;1548;0.0006
maybe;2529;0.0009
hungry;513;0.0002
way;3033;0.0011
he;23787;0.0089
away;3510;0.0013
out;8946;0.0033
Pauline;18;0.0
with;5985;0.0022
tell;585;0.0002
them;9198;0.0034
get;42516;0.0158
only;1296;0.0005
playin;9;0.0
let;4851;0.0018
him;4743;0.0018
his;4212;0.0016
hat;1827;0.0007
have;26280;0.0098
all_gone;450;0.0002
Johnston;18;0.0
try;1458;0.0005
again;5652;0.0021
not;51516;0.0192
take;5328;0.002
cornflakes;126;0.0
some;16119;0.006
of;5571;0.0021
mine;4905;0.0018
oh;42345;0.0158
stick;2196;0.0008
know;6912;0.0026
stinkin;45;0.0
poo;720;0.0003
want;34290;0.0128
Mummy;16164;0.006
ironin;36;0.0
markin;9;0.0
mark;117;0.0
finish;1431;0.0005
if;765;0.0003
dolly;3456;0.0013
stink;18;0.0
but;2367;0.0009
would;441;0.0002
anything;171;0.0001
need;4869;0.0018
hair;1656;0.0006
brush;252;0.0001
cause;531;0.0002
her;5310;0.002
wee;2214;0.0008
give;1809;0.0007
stay;963;0.0004
here;18225;0.0068
have_to;2727;0.001
hold;1728;0.0006
talc;9;0.0
gettin;27;0.0
walkin;9;0.0
tryin;36;0.0
walk;837;0.0003
though;99;0.0
ssh;126;0.0
drinkin;27;0.0
milk;1575;0.0006
tea;2601;0.001
set;198;0.0001
now;17478;0.0065
jackal;9;0.0
Sleepy;81;0.0
Doc;54;0.0
hole;999;0.0004
hand;1746;0.0007
chick;216;0.0001
wheel;1260;0.0005
trolley;54;0.0
can;18414;0.0069
home;1935;0.0007
Mister;81;0.0
Shaw;18;0.0
Noddy;468;0.0002
one;47160;0.0176
everything;189;0.0001
their;342;0.0001
bye;1413;0.0005
station;882;0.0003
morning;207;0.0001
clock;153;0.0001
happy;594;0.0002
clap;36;0.0
why;8874;0.0033
singin;18;0.0
clappin;18;0.0
mummie;1845;0.0007
daddy;6804;0.0025
shoe;1260;0.0005
smell;180;0.0001
clown;126;0.0
bus;837;0.0003
round;3051;0.0011
garden;396;0.0001
lose;927;0.0003
