word;quantity;frequency
uh;1;0.0012
do;39;0.045
not;23;0.0266
know;13;0.015
who;3;0.0035
and;21;0.0242
then;7;0.0081
all;5;0.0058
thing;2;0.0023
come;4;0.0046
out;5;0.0058
the;14;0.0162
fly;1;0.0012
well;9;0.0104
I;27;0.0312
be;63;0.0727
only;4;0.0046
try;1;0.0012
to;3;0.0035
open;1;0.0012
this;3;0.0035
but;2;0.0023
it;21;0.0242
wee;4;0.0046
other;1;0.0012
toy;2;0.0023
fell;1;0.0012
out_of;2;0.0023
um;10;0.0115
yeah;11;0.0127
feel;1;0.0012
like;6;0.0069
no;14;0.0162
what;26;0.03
appetite;1;0.0012
nope;1;0.0012
nah;1;0.0012
when;1;0.0012
they;15;0.0173
back;2;0.0023
we;5;0.0058
mister;4;0.0046
Aunt;1;0.0012
June;1;0.0012
prince;1;0.0012
mean;3;0.0035
a;23;0.0266
puppy;1;0.0012
can;3;0.0035
you;38;0.0439
bring;3;0.0035
them;11;0.0127
in;16;0.0185
cage;11;0.0127
big;15;0.0173
dog;3;0.0035
my;5;0.0058
where;6;0.0069
get;11;0.0127
from;1;0.0012
have;8;0.0092
for;6;0.0069
Paddy;6;0.0069
why;4;0.0046
would;5;0.0058
just;2;0.0023
fat;4;0.0046
br;1;0.0012
him;3;0.0035
hold;1;0.0012
he;7;0.0081
will;3;0.0035
how;5;0.0058
d;3;0.0035
case;3;0.0035
your;1;0.0012
up;3;0.0035
stair;1;0.0012
loft;1;0.0012
one;6;0.0069
put;4;0.0046
house;1;0.0012
dinosaur;1;0.0012
O;14;0.0162
there;13;0.015
on;6;0.0069
rainy;2;0.0023
day;2;0.0023
cause;3;0.0035
pick;1;0.0012
of;5;0.0058
favorite;1;0.0012
Mummy;16;0.0185
go;22;0.0254
gelatin;4;0.0046
that;21;0.0242
strawberry;3;0.0035
magic;2;0.0023
bite;1;0.0012
w;1;0.0012
next;3;0.0035
break;1;0.0012
or;1;0.0012
me;5;0.0058
giant;1;0.0012
look;2;0.0023
at;1;0.0012
knee;1;0.0012
hi;1;0.0012
oo;3;0.0035
cannot;1;0.0012
eat;6;0.0069
any;2;0.0023
more;2;0.0023
sorry;2;0.0023
fair;1;0.0012
greedy;2;0.0023
give;1;0.0012
thank_you;1;0.0012
yes;5;0.0058
shark;2;0.0023
picture;1;0.0012
machine;1;0.0012
eh;1;0.0012
huh;2;0.0023
now;3;0.0035
velociraptor;1;0.0012
e;1;0.0012
have_to;3;0.0035
feed;1;0.0012
spoon;2;0.0023
milk;2;0.0023
ah;3;0.0035
wow;2;0.0023
pink;2;0.0023
yellow;1;0.0012
blue;1;0.0012
Cristopher;1;0.0012
bang;1;0.0012
wah;1;0.0012
Hammy;2;0.0023
hamster;1;0.0012
play;2;0.0023
outside;1;0.0012
Power;2;0.0023
Ranger;2;0.0023
with;1;0.0012
b;5;0.0058
sword;2;0.0023
red;1;0.0012
white;1;0.0012
tell;2;0.0023
sign;1;0.0012
g;1;0.0012
kill;1;0.0012
hurt;1;0.0012
pardon;1;0.0012
knight;3;0.0035
bad;2;0.0023
some;4;0.0046
right;1;0.0012
truth;1;0.0012
say;2;0.0023
down;1;0.0012
beach;1;0.0012
away;1;0.0012
sea;1;0.0012
think;1;0.0012
Mum;1;0.0012
baby;1;0.0012
thank;1;0.0012
buy;1;0.0012
oh;1;0.0012
both;1;0.0012
these;3;0.0035
want;1;0.0012
should;1;0.0012
hm;1;0.0012
juice;1;0.0012
very;1;0.0012
nice;1;0.0012
stick;1;0.0012
hard;1;0.0012
Daddy;1;0.0012
