word;quantity;frequency
yeah;1988;0.0334
what;522;0.0088
be;3538;0.0595
that;1488;0.025
toy;48;0.0008
in;916;0.0154
there;1064;0.0179
bag;16;0.0003
look;444;0.0075
crisp;14;0.0002
Noddy;6;0.0001
I;2096;0.0353
take;120;0.002
my;548;0.0092
jumper;4;0.0001
off;96;0.0016
because;94;0.0016
it;1764;0.0297
all;190;0.0032
wet;8;0.0001
now;336;0.0057
have;760;0.0128
get;888;0.0149
this;888;0.0149
one;740;0.0124
on;448;0.0075
cause;34;0.0006
do;1318;0.0222
why;160;0.0027
and;1208;0.0203
toast;12;0.0002
somebody;32;0.0005
at;144;0.0024
the;1846;0.0311
door;80;0.0013
go;1078;0.0181
to;978;0.0165
help;38;0.0006
them;326;0.0055
for;264;0.0044
no;1244;0.0209
daddy;68;0.0011
too;118;0.002
hot;38;0.0006
uhhuh;64;0.0011
oh;398;0.0067
a;1346;0.0226
fudge;4;0.0001
she;166;0.0028
where;424;0.0071
mummie;48;0.0008
buy;12;0.0002
me;512;0.0086
clown;12;0.0002
Santa;20;0.0003
baby;100;0.0017
another;92;0.0015
his;110;0.0019
hat;24;0.0004
sleep;56;0.0009
pinch;4;0.0001
with;190;0.0032
wee;154;0.0026
bird;12;0.0002
see;160;0.0027
basket;10;0.0002
color;44;0.0007
they;270;0.0045
not;1152;0.0194
digger;2;0.0
he;660;0.0111
bed;112;0.0019
about;24;0.0004
teddy;32;0.0005
bear;60;0.001
sit;70;0.0012
behind;14;0.0002
blind;4;0.0001
out;246;0.0041
live;30;0.0005
room;18;0.0003
can;524;0.0088
birdie;4;0.0001
want;530;0.0089
you;1172;0.0197
pacifier;14;0.0002
tire;12;0.0002
bath;20;0.0003
put;354;0.006
her;118;0.002
jammies;2;0.0
could;26;0.0004
come;288;0.0048
magical;2;0.0
sleigh;2;0.0
yo;2;0.0
ho;4;0.0001
boy;42;0.0007
gingerbread;2;0.0
snowman;4;0.0001
give;76;0.0013
some;276;0.0046
of;196;0.0033
book;40;0.0007
chimney;26;0.0004
block;4;0.0001
up;340;0.0057
table;22;0.0004
bobble;2;0.0
Christmas;4;0.0001
when;48;0.0008
house;144;0.0024
jump;58;0.001
fall;42;0.0007
chocolate;28;0.0005
ale;2;0.0
beer;10;0.0002
couple;6;0.0001
phone;14;0.0002
find;88;0.0015
our;18;0.0003
sofa;2;0.0
cow;74;0.0012
seal;6;0.0001
sea;6;0.0001
two;142;0.0024
sock;8;0.0001
eat;202;0.0034
sweetie;8;0.0001
him;204;0.0034
sore;8;0.0001
smoke;2;0.0
kick;6;0.0001
read;14;0.0002
again;58;0.001
stay;26;0.0004
know;300;0.005
bike;16;0.0003
scissor;14;0.0002
tractor;12;0.0002
three;76;0.0013
butterfly;4;0.0001
who;28;0.0005
man;26;0.0004
blow;26;0.0004
balloon;6;0.0001
yes;282;0.0047
Abbeycentre;4;0.0001
clock;8;0.0001
past;4;0.0001
eight;8;0.0001
let;144;0.0024
here;424;0.0071
blue;50;0.0008
trouser;2;0.0
big;172;0.0029
school;26;0.0004
high;18;0.0003
climb;10;0.0002
slide;50;0.0008
down;150;0.0025
whee;4;0.0001
ah;44;0.0007
bless;2;0.0
O;46;0.0008
uh;24;0.0004
huh;6;0.0001
then;118;0.002
well;52;0.0009
shop;14;0.0002
anyhow;2;0.0
so;72;0.0012
save;4;0.0001
any;38;0.0006
hassle;2;0.0
try;34;0.0006
em;32;0.0005
play;230;0.0039
yet;40;0.0007
black;54;0.0009
shoe;34;0.0006
will;252;0.0042
just;160;0.0027
like;308;0.0052
Rachel;8;0.0001
skip;4;0.0001
we;356;0.006
pencil;14;0.0002
these;144;0.0024
have_to;100;0.0017
paper;8;0.0001
Cathy;12;0.0002
Linda;10;0.0002
day;12;0.0002
hiccup;12;0.0002
cut;24;0.0004
maybe;16;0.0003
m;6;0.0001
nice;28;0.0005
Mickey;4;0.0001
mou;2;0.0
mouse;4;0.0001
n;14;0.0002
brown;10;0.0002
very;44;0.0007
hard;20;0.0003
need;170;0.0029
pink;52;0.0009
break;102;0.0017
sharp;2;0.0
sharpen;2;0.0
toilet;12;0.0002
ye;8;0.0001
pant;4;0.0001
Hunch;2;0.0
Hunchback;2;0.0
cannot;308;0.0052
turn;16;0.0003
round;66;0.0011
your;202;0.0034
radio;2;0.0
moo;20;0.0003
change;16;0.0003
its;30;0.0005
nappie;8;0.0001
fee;14;0.0002
other;100;0.0017
way;78;0.0013
box;14;0.0002
mine;106;0.0018
green;34;0.0006
anyway;6;0.0001
circus;4;0.0001
photo;2;0.0
touch;8;0.0001
movin;6;0.0001
Adam;6;0.0001
nothing;42;0.0007
but;148;0.0025
doin;2;0.0
homework;4;0.0001
only;96;0.0016
coffee;14;0.0002
sugar;6;0.0001
milk;8;0.0001
if;36;0.0006
Coke;2;0.0
freezer;8;0.0001
beep;6;0.0001
cream;74;0.0012
alright;8;0.0001
creamy;4;0.0001
stripy;4;0.0001
wha;6;0.0001
finish;24;0.0004
bread;16;0.0003
ba;4;0.0001
cold;36;0.0006
stuff;2;0.0
while;4;0.0001
those;26;0.0004
whole;12;0.0002
lot;64;0.0011
lovely;4;0.0001
Laura;2;0.0
eh;18;0.0003
park;26;0.0004
kite;10;0.0002
away;52;0.0009
girl;72;0.0012
dog;76;0.0013
air;12;0.0002
flied;2;0.0
over;108;0.0018
far;8;0.0001
hear;12;0.0002
wind;8;0.0001
new;24;0.0004
jigsaw;18;0.0003
long;18;0.0003
um;170;0.0029
ruin;2;0.0
or;12;0.0002
trouble;2;0.0
Pingu;6;0.0001
tiny;20;0.0003
Tilly;8;0.0001
Tom;12;0.0002
rest;16;0.0003
drink;80;0.0013
tie;4;0.0001
flower;18;0.0003
swing;22;0.0004
back;90;0.0015
forward;4;0.0001
thing;62;0.001
nuisance;4;0.0001
wheelbarrow;2;0.0
push;20;0.0003
leg;26;0.0004
good;38;0.0006
hair;12;0.0002
red;36;0.0006
wait;24;0.0004
til;2;0.0
clothe;4;0.0001
puzzle;4;0.0001
pajama;12;0.0002
Tots;4;0.0001
eye;20;0.0003
nearly;8;0.0001
middle;2;0.0
make;140;0.0024
bring;14;0.0002
okay;58;0.001
Postman;20;0.0003
Pat;20;0.0003
open;118;0.002
mommy;38;0.0006
more;96;0.0016
leave;40;0.0007
mum;174;0.0029
keep;22;0.0004
wipe;4;0.0001
their;26;0.0004
cup;70;0.0012
tea;36;0.0006
Claus;2;0.0
today;26;0.0004
else;28;0.0005
an;38;0.0006
doll;8;0.0001
upstairs;12;0.0002
always;6;0.0001
cry;12;0.0002
sometimes;2;0.0
as_well;18;0.0003
last;4;0.0001
Granda;4;0.0001
g;10;0.0002
after;6;0.0001
sticky;4;0.0001
Granny;10;0.0002
Rangers;8;0.0001
ow;30;0.0005
bite;86;0.0014
finger;12;0.0002
suck;2;0.0
four;12;0.0002
five;12;0.0002
six;14;0.0002
seven;8;0.0001
nine;4;0.0001
once;2;0.0
catch;16;0.0003
fish;26;0.0004
alive;2;0.0
would;12;0.0002
slipper;10;0.0002
Barbara;2;0.0
please;24;0.0004
storm;6;0.0001
walk;22;0.0004
hallway;2;0.0
how;40;0.0007
night;4;0.0001
hall;2;0.0
umbrella;10;0.0002
pretend;50;0.0008
thank_you;44;0.0007
say;82;0.0014
generally;2;0.0
real;10;0.0002
firm;2;0.0
evidence;2;0.0
really;18;0.0003
hurt;26;0.0004
exercise;2;0.0
better;14;0.0002
small;20;0.0003
G_B;2;0.0
Hokey_Pokey;2;0.0
right;94;0.0016
arm;4;0.0001
Lion;20;0.0003
King;4;0.0001
tape;6;0.0001
Simba;2;0.0
t;38;0.0006
fl;2;0.0
puppy;26;0.0004
call;48;0.0008
thingy;8;0.0001
tree;56;0.0009
elephant;10;0.0002
tiger;20;0.0003
horsie;52;0.0009
giraffe;50;0.0008
oink;8;0.0001
zoo;12;0.0002
sheep;32;0.0005
funny;58;0.001
c;10;0.0002
pram;12;0.0002
motorbike;6;0.0001
farm;20;0.0003
face;16;0.0003
horse;44;0.0007
Stripe;2;0.0
tell;12;0.0002
animal;66;0.0011
Ethan;36;0.0006
nursery;8;0.0001
window;38;0.0006
och;2;0.0
yeh;6;0.0001
twin;2;0.0
think;92;0.0015
much;10;0.0002
bang;14;0.0002
everyone;2;0.0
hand;56;0.0009
ear;32;0.0005
trunk;2;0.0
outside;16;0.0003
into;18;0.0003
water;98;0.0016
himself;10;0.0002
wash;50;0.0008
yourself;8;0.0001
from;30;0.0005
ring;6;0.0001
sh;2;0.0
mish;2;0.0
Michelle;2;0.0
cousin;2;0.0
Chelle;2;0.0
cat;130;0.0022
truck;14;0.0002
h;10;0.0002
fat;6;0.0001
dolphin;2;0.0
bubble;2;0.0
Mummy;158;0.0027
Mel;2;0.0
cough;2;0.0
doctor;32;0.0005
motor;4;0.0001
yellow;34;0.0006
game;12;0.0002
safe;2;0.0
horsies;4;0.0001
fit;46;0.0008
lift;12;0.0002
helicopter;58;0.001
wear;6;0.0001
still;14;0.0002
fur;2;0.0
must;6;0.0001
Cecil;4;0.0001
brother;8;0.0001
enough;10;0.0002
birthday;48;0.0008
Caspar;6;0.0001
time;46;0.0008
before;6;0.0001
first;16;0.0003
br;2;0.0
mother;2;0.0
nappy;2;0.0
Da;4;0.0001
life;2;0.0
shout;4;0.0001
feed;2;0.0
listen;2;0.0
hold;48;0.0008
roller;2;0.0
drop;10;0.0002
swim;18;0.0003
self;2;0.0
knee;4;0.0001
story;10;0.0002
myself;8;0.0001
dad;10;0.0002
splash;6;0.0001
happy;28;0.0005
scar;4;0.0001
shower;4;0.0001
together;20;0.0003
rain;12;0.0002
saw;18;0.0003
band;2;0.0
a_lot_of;2;0.0
noise;32;0.0005
yep;38;0.0006
stand;14;0.0002
path;2;0.0
Sally;4;0.0001
awfully;2;0.0
might;16;0.0003
lots_of;6;0.0001
cupboard;6;0.0001
fell;16;0.0003
watch;30;0.0005
song;16;0.0003
strong;2;0.0
hop;8;0.0001
Devin;6;0.0001
hit;10;0.0002
teacher;4;0.0001
Courtney;4;0.0001
friend;28;0.0005
Janine;2;0.0
Henry;10;0.0002
Elizabeth;2;0.0
Mark;2;0.0
d;18;0.0003
egg;14;0.0002
little;108;0.0018
duck;12;0.0002
pick;12;0.0002
smile;2;0.0
Rusty;2;0.0
dig;14;0.0002
rabbit;98;0.0016
wake;42;0.0007
morning;10;0.0002
tail;2;0.0
pig;34;0.0006
hen;4;0.0001
move;30;0.0005
ha;6;0.0001
someone;14;0.0002
fly;32;0.0005
Dumbo;2;0.0
draw;10;0.0002
till;4;0.0001
Goldilocks;12;0.0002
porridge;12;0.0002
soft;2;0.0
Goldilock;2;0.0
chair;22;0.0004
slip;2;0.0
snow;10;0.0002
build;12;0.0002
wall;14;0.0002
clean;10;0.0002
freeze;2;0.0
chicken;8;0.0001
melt;2;0.0
sneeze;2;0.0
piece;10;0.0002
minute;18;0.0003
ball;14;0.0002
different;8;0.0001
card;2;0.0
Mogoli;2;0.0
jungle;10;0.0002
already;6;0.0001
foot;12;0.0002
Giggs;2;0.0
United;2;0.0
Cantona;2;0.0
Backham;4;0.0001
Schmeichel;2;0.0
stop;14;0.0002
spit;2;0.0
nothin;4;0.0001
power;6;0.0001
ranger;8;0.0001
spike;2;0.0
shoot;2;0.0
people;30;0.0005
talk;10;0.0002
Indians;2;0.0
white;6;0.0001
nope;4;0.0001
next;24;0.0004
Denver;12;0.0002
van;10;0.0002
part;12;0.0002
pussy;30;0.0005
show;18;0.0003
lie;10;0.0002
ice;78;0.0013
monkey;84;0.0014
dunno;30;0.0005
head;22;0.0004
die;6;0.0001
moon;8;0.0001
star;4;0.0001
silly;16;0.0003
crocodile;4;0.0001
seep;2;0.0
happen;8;0.0001
Helen;4;0.0001
hum;2;0.0
Fred;2;0.0
brick;20;0.0003
wreckin;2;0.0
toe;4;0.0001
sign;10;0.0002
tv;2;0.0
poster;2;0.0
noisy;4;0.0001
horn;4;0.0001
Mrs;14;0.0002
McCartney;4;0.0001
Sticklebricks;4;0.0001
same;6;0.0001
as;4;0.0001
yours;28;0.0005
name;30;0.0005
remember;14;0.0002
hm;10;0.0002
stack;2;0.0
car;98;0.0016
Justin;10;0.0002
mhm;12;0.0002
aha;2;0.0
class;2;0.0
teach;2;0.0
b;4;0.0001
e;6;0.0001
v;4;0.0001
r;4;0.0001
y;14;0.0002
l;4;0.0001
ten;4;0.0001
eleven;2;0.0
easy;10;0.0002
zero;2;0.0
X;6;0.0001
work;18;0.0003
learn;4;0.0001
spell;14;0.0002
cellotape;8;0.0001
office;10;0.0002
biscuit;28;0.0005
bowl;30;0.0005
bump;10;0.0002
point;6;0.0001
wreck;2;0.0
in_case;2;0.0
beside;8;0.0001
throw;16;0.0003
fireplace;2;0.0
tissue;2;0.0
picture;14;0.0002
something;50;0.0008
half;6;0.0001
boot;6;0.0001
cant;2;0.0
yip;4;0.0001
hammer;10;0.0002
fence;4;0.0001
Nooo;2;0.0
spider;6;0.0001
Is;2;0.0
pipe;2;0.0
forget;6;0.0001
spout;2;0.0
eensie;2;0.0
baa;12;0.0002
wool;4;0.0001
lane;4;0.0001
sand;4;0.0001
brr;8;0.0001
hole;18;0.0003
David;2;0.0
Steven;4;0.0001
press;12;0.0002
button;6;0.0001
hello;84;0.0014
number;8;0.0001
properly;4;0.0001
nanny;26;0.0004
bye;36;0.0006
hiya;2;0.0
fix;6;0.0001
brilliant;2;0.0
choo;12;0.0002
Lisburn;2;0.0
love;6;0.0001
stair;10;0.0002
Jim;6;0.0001
ach;2;0.0
hi;10;0.0002
ya;12;0.0002
ready;14;0.0002
battery;2;0.0
halloween;6;0.0001
jingle;22;0.0004
Im;2;0.0
than;4;0.0001
got_to;4;0.0001
makeup;2;0.0
dress;2;0.0
front;4;0.0001
feel;6;0.0001
Jimmy;2;0.0
party;16;0.0003
glass;22;0.0004
tablet;4;0.0001
mouth;8;0.0001
Glen;2;0.0
paint;12;0.0002
inside;16;0.0003
carry;4;0.0001
John;2;0.0
pin;2;0.0
jug;2;0.0
shape;8;0.0001
lady;58;0.001
cake;36;0.0006
Rose;2;0.0
apron;4;0.0001
match;12;0.0002
short;4;0.0001
dada;6;0.0001
age;2;0.0
near;2;0.0
dangerous;2;0.0
tickle;4;0.0001
body;4;0.0001
comin;4;0.0001
wood;2;0.0
dead;4;0.0001
apple;30;0.0005
holdin;2;0.0
centre;6;0.0001
step;26;0.0004
street;2;0.0
glue;4;0.0001
gun;2;0.0
soup;12;0.0002
pasta;6;0.0001
mash;2;0.0
potato;6;0.0001
pea;14;0.0002
dough;2;0.0
plate;38;0.0006
bake;4;0.0001
kickin;4;0.0001
photograph;2;0.0
playin;4;0.0001
robot;2;0.0
McLean;2;0.0
McCrory;2;0.0
Trimble;2;0.0
Navy;2;0.0
fire;50;0.0008
engine;36;0.0006
jus;6;0.0001
child;6;0.0001
monster;10;0.0002
floor;20;0.0003
hide;30;0.0005
seek;2;0.0
Peggy;2;0.0
ask;8;0.0001
Sant;2;0.0
pirate;6;0.0001
crock;2;0.0
Kathryn;4;0.0001
Superman;6;0.0001
chip;4;0.0001
Jacko;2;0.0
Lego;10;0.0002
sort;6;0.0001
waken;2;0.0
uk;4;0.0001
iron;2;0.0
Nicky;2;0.0
post;2;0.0
hospital;8;0.0001
kiss;8;0.0001
eggie;2;0.0
tonight;2;0.0
anybody;4;0.0001
caravan;2;0.0
ride;8;0.0001
Lisa;2;0.0
corner;6;0.0001
tidy;18;0.0003
roundabout;2;0.0
seesaw;2;0.0
oo;4;0.0001
lid;22;0.0004
choose;6;0.0001
everybody;6;0.0001
further;2;0.0
Mac;2;0.0
undo;2;0.0
wink;2;0.0
send;2;0.0
home;36;0.0006
forehead;2;0.0
shirt;4;0.0001
Charlie;4;0.0001
shoo;2;0.0
afternoon;2;0.0
curtain;2;0.0
lose;20;0.0003
Grandad;8;0.0001
wont;2;0.0
purple;10;0.0002
Jimbo;2;0.0
lemonade;10;0.0002
beat;2;0.0
cushion;2;0.0
video;2;0.0
Caroline;36;0.0006
Aunty_Lily;10;0.0002
run;30;0.0005
mischief;4;0.0001
whoop;4;0.0001
lolly;6;0.0001
pay;4;0.0001
Nicole;178;0.003
reach;4;0.0001
bend;2;0.0
dirty;18;0.0003
Jean;6;0.0001
Meg;2;0.0
bother;2;0.0
count;4;0.0001
money;6;0.0001
toaster;2;0.0
close;14;0.0002
dear;22;0.0004
Aunty;2;0.0
foil;2;0.0
roll;6;0.0001
out_of;4;0.0001
sun;2;0.0
shine;2;0.0
Molly;6;0.0001
downstairs;6;0.0001
shell;4;0.0001
dry;6;0.0001
starfish;8;0.0001
seahorse;2;0.0
shall;40;0.0007
all_gone;40;0.0007
week;8;0.0001
killer;2;0.0
Wheels_on_bus;4;0.0001
Peter_had_tune;2;0.0
Tina;6;0.0001
poor;12;0.0002
throat;4;0.0001
Fish_alive;2;0.0
cuddle;42;0.0007
plug;6;0.0001
pour;16;0.0003
pull;48;0.0008
raise;4;0.0001
fill;6;0.0001
seat;8;0.0001
soap;2;0.0
