word;quantity;frequency
I;3370;0.044
be;5080;0.0663
fine;8;0.0001
h;24;0.0003
yeah;1530;0.02
he;968;0.0126
a;1652;0.0216
boy;68;0.0009
no;1232;0.0161
my;688;0.009
Nana;2;0.0
Mummy;156;0.002
get;958;0.0125
it;2140;0.0279
from;68;0.0009
Christopher;4;0.0001
too;118;0.0015
much;16;0.0002
for;328;0.0043
Christmas;24;0.0003
uh;118;0.0015
do;2232;0.0291
then;202;0.0026
pull;28;0.0004
up;448;0.0058
like;348;0.0045
turn;56;0.0007
uhhuh;90;0.0012
yes;540;0.0071
navy;2;0.0
one;1020;0.0133
ha;24;0.0003
cowboy;2;0.0
okay;208;0.0027
that;1912;0.025
mine;72;0.0009
ah;88;0.0011
Kyle;6;0.0001
think;128;0.0017
his;242;0.0032
wee;438;0.0057
head;58;0.0008
would;68;0.0009
fit;44;0.0006
in;1016;0.0133
there;1206;0.0157
have;900;0.0118
big;318;0.0042
fat;16;0.0002
look;402;0.0052
Mum;70;0.0009
but;194;0.0025
brown;14;0.0002
and;1538;0.0201
blue;46;0.0006
when;168;0.0022
asleep;6;0.0001
go;1466;0.0191
to;916;0.012
me;554;0.0072
not;1548;0.0202
know;574;0.0075
down;196;0.0026
on;610;0.008
back;152;0.002
as_well;40;0.0005
they;554;0.0072
O;304;0.004
well;150;0.002
could;86;0.0011
change;10;0.0001
nappie;4;0.0001
just;150;0.002
doll;22;0.0003
house;118;0.0015
Rachel;12;0.0002
you;1962;0.0256
have_to;144;0.0019
dress;26;0.0003
this;952;0.0124
come;418;0.0055
see;386;0.005
how;130;0.0017
the;2210;0.0289
stuff;12;0.0002
put;498;0.0065
Daddy;110;0.0014
upstairs;18;0.0002
dog;64;0.0008
them;600;0.0078
kitchen;8;0.0001
close;28;0.0004
door;30;0.0004
rain;4;0.0001
now;256;0.0033
an;136;0.0018
Aunty;4;0.0001
cat;36;0.0005
with;292;0.0038
carpet;10;0.0001
settee;2;0.0
here;402;0.0052
baby;96;0.0013
seat;6;0.0001
where;442;0.0058
oh;346;0.0045
pink;10;0.0001
towel;6;0.0001
bath;14;0.0002
bed;102;0.0013
right;92;0.0012
whole;18;0.0002
lot;36;0.0005
of;334;0.0044
all;478;0.0062
sister;10;0.0001
toilet;22;0.0003
edge;2;0.0
sh;4;0.0001
car;100;0.0013
so_that;2;0.0
will;532;0.0069
cot;2;0.0
table;20;0.0003
can;362;0.0047
round;34;0.0004
make;192;0.0025
into;56;0.0007
super;2;0.0
same;22;0.0003
as;18;0.0002
we;350;0.0046
she;338;0.0044
paint;22;0.0003
at;206;0.0027
school;58;0.0008
today;22;0.0003
play;302;0.0039
day;66;0.0009
out;170;0.0022
top;30;0.0004
stair;6;0.0001
rotten;2;0.0
her;160;0.0021
dinner;28;0.0004
stupid;6;0.0001
chair;30;0.0004
build;30;0.0004
need;94;0.0012
these;134;0.0017
puppy;2;0.0
anywhere;6;0.0001
allow;26;0.0003
saw;84;0.0011
fell;126;0.0016
off;156;0.002
ow;20;0.0003
fall;68;0.0009
sleep;56;0.0007
um;158;0.0021
morning;14;0.0002
cause;196;0.0026
nighttime;2;0.0
girl;76;0.001
nothing;42;0.0005
th;26;0.0003
tidy;8;0.0001
wash;16;0.0002
dish;8;0.0001
before;14;0.0002
sit;48;0.0006
r;2;0.0
rest;30;0.0004
still;26;0.0003
dirty;6;0.0001
tire;14;0.0002
hungry;8;0.0001
who;104;0.0014
c;12;0.0002
cover;8;0.0001
book;44;0.0006
paper;16;0.0002
garden;14;0.0002
free;10;0.0001
sun;6;0.0001
some;154;0.002
flower;26;0.0003
gr;2;0.0
grow;30;0.0004
yet;18;0.0002
two;220;0.0029
b;24;0.0003
lovely;28;0.0004
those;42;0.0005
