word;quantity;frequency
uh;4;0.0012
do;156;0.045
not;92;0.0266
know;52;0.015
who;12;0.0035
and;84;0.0242
then;28;0.0081
all;20;0.0058
thing;8;0.0023
come;16;0.0046
out;20;0.0058
the;56;0.0162
fly;4;0.0012
well;36;0.0104
I;108;0.0312
be;252;0.0727
only;16;0.0046
try;4;0.0012
to;12;0.0035
open;4;0.0012
this;12;0.0035
but;8;0.0023
it;84;0.0242
wee;16;0.0046
other;4;0.0012
toy;8;0.0023
fell;4;0.0012
out_of;8;0.0023
um;40;0.0115
yeah;44;0.0127
feel;4;0.0012
like;24;0.0069
no;56;0.0162
what;104;0.03
appetite;4;0.0012
nope;4;0.0012
nah;4;0.0012
when;4;0.0012
they;60;0.0173
back;8;0.0023
we;20;0.0058
mister;16;0.0046
Aunt;4;0.0012
June;4;0.0012
prince;4;0.0012
mean;12;0.0035
a;92;0.0266
puppy;4;0.0012
can;12;0.0035
you;152;0.0439
bring;12;0.0035
them;44;0.0127
in;64;0.0185
cage;44;0.0127
big;60;0.0173
dog;12;0.0035
my;20;0.0058
where;24;0.0069
get;44;0.0127
from;4;0.0012
have;32;0.0092
for;24;0.0069
Paddy;24;0.0069
why;16;0.0046
would;20;0.0058
just;8;0.0023
fat;16;0.0046
br;4;0.0012
him;12;0.0035
hold;4;0.0012
he;28;0.0081
will;12;0.0035
how;20;0.0058
d;12;0.0035
case;12;0.0035
your;4;0.0012
up;12;0.0035
stair;4;0.0012
loft;4;0.0012
one;24;0.0069
put;16;0.0046
house;4;0.0012
dinosaur;4;0.0012
O;56;0.0162
there;52;0.015
on;24;0.0069
rainy;8;0.0023
day;8;0.0023
cause;12;0.0035
pick;4;0.0012
of;20;0.0058
favorite;4;0.0012
Mummy;64;0.0185
go;88;0.0254
gelatin;16;0.0046
that;84;0.0242
strawberry;12;0.0035
magic;8;0.0023
bite;4;0.0012
w;4;0.0012
next;12;0.0035
break;4;0.0012
or;4;0.0012
me;20;0.0058
giant;4;0.0012
look;8;0.0023
at;4;0.0012
knee;4;0.0012
hi;4;0.0012
oo;12;0.0035
cannot;4;0.0012
eat;24;0.0069
any;8;0.0023
more;8;0.0023
sorry;8;0.0023
fair;4;0.0012
greedy;8;0.0023
give;4;0.0012
thank_you;4;0.0012
yes;20;0.0058
shark;8;0.0023
picture;4;0.0012
machine;4;0.0012
eh;4;0.0012
huh;8;0.0023
now;12;0.0035
velociraptor;4;0.0012
e;4;0.0012
have_to;12;0.0035
feed;4;0.0012
spoon;8;0.0023
milk;8;0.0023
ah;12;0.0035
wow;8;0.0023
pink;8;0.0023
yellow;4;0.0012
blue;4;0.0012
Cristopher;4;0.0012
bang;4;0.0012
wah;4;0.0012
Hammy;8;0.0023
hamster;4;0.0012
play;8;0.0023
outside;4;0.0012
Power;8;0.0023
Ranger;8;0.0023
with;4;0.0012
b;20;0.0058
sword;8;0.0023
red;4;0.0012
white;4;0.0012
tell;8;0.0023
sign;4;0.0012
g;4;0.0012
kill;4;0.0012
hurt;4;0.0012
pardon;4;0.0012
knight;12;0.0035
bad;8;0.0023
some;16;0.0046
right;4;0.0012
truth;4;0.0012
say;8;0.0023
down;4;0.0012
beach;4;0.0012
away;4;0.0012
sea;4;0.0012
think;4;0.0012
Mum;4;0.0012
baby;4;0.0012
thank;4;0.0012
buy;4;0.0012
oh;4;0.0012
both;4;0.0012
these;12;0.0035
want;4;0.0012
should;4;0.0012
hm;4;0.0012
juice;4;0.0012
very;4;0.0012
nice;4;0.0012
stick;4;0.0012
hard;4;0.0012
Daddy;4;0.0012
