word;quantity;frequency
hello;45;0.0003
yeah;2535;0.0161
I;7160;0.0455
be;10200;0.0649
have;1755;0.0112
soup;15;0.0001
look;770;0.0049
would;250;0.0016
you;3310;0.0211
read;105;0.0007
it;4210;0.0268
for;700;0.0045
me;815;0.0052
yes;1045;0.0066
cause;1030;0.0066
my;1665;0.0106
mummie;260;0.0017
too;270;0.0017
busy;5;0.0
tidy;35;0.0002
up;735;0.0047
do;4045;0.0257
not;2855;0.0182
know;980;0.0062
what;2090;0.0133
and;3565;0.0227
about;170;0.0011
all;845;0.0054
no;2360;0.015
they;1245;0.0079
draw;115;0.0007
there;2105;0.0134
story;45;0.0003
a;3885;0.0247
kitchen;25;0.0002
play;700;0.0045
dough;5;0.0
paint;15;0.0001
two;535;0.0034
box;50;0.0003
of;730;0.0046
sand;35;0.0002
want;2430;0.0155
to;2160;0.0137
somebody;30;0.0002
this;1675;0.0107
will;1185;0.0075
at;390;0.0025
them;1020;0.0065
now;575;0.0037
thank_you;25;0.0002
monkey;100;0.0006
okay;100;0.0006
c;160;0.001
t;110;0.0007
cat;25;0.0002
that;3250;0.0207
hard;105;0.0007
word;10;0.0001
one;2290;0.0146
need;320;0.002
cannot;355;0.0023
Cathy;165;0.001
time;165;0.001
in;1970;0.0125
the;4505;0.0287
dad;70;0.0004
sister;20;0.0001
put;505;0.0032
pram;40;0.0003
doggie;30;0.0002
think;275;0.0017
take;205;0.0013
out;335;0.0021
park;80;0.0005
toy;105;0.0007
Kilty;5;0.0
Duke;10;0.0001
big;740;0.0047
dog;40;0.0003
sit;170;0.0011
wee;840;0.0053
girl;180;0.0011
stand;60;0.0004
bird;25;0.0002
build;180;0.0011
tree;90;0.0006
baby;105;0.0007
run;80;0.0005
away;180;0.0011
picnic;10;0.0001
just;730;0.0046
food;35;0.0002
some;250;0.0016
teeth;45;0.0003
like;710;0.0045
Tyrannosaurus;10;0.0001
Rex;10;0.0001
his;490;0.0031
Tyrannosaur;5;0.0
stink;30;0.0002
stinky;25;0.0002
winky;15;0.0001
can;625;0.004
go;2900;0.0184
she;970;0.0062
ball;45;0.0003
throw;85;0.0005
way;110;0.0007
O;695;0.0044
well;790;0.005
has_to;40;0.0003
cowboy;15;0.0001
on;895;0.0057
spider;40;0.0003
giant;25;0.0002
ah;170;0.0011
vacuum;5;0.0
clean;10;0.0001
agh;10;0.0001
explosive;20;0.0001
man;240;0.0015
he;2440;0.0155
castle;170;0.0011
Mummy;220;0.0014
with;635;0.004
horse;95;0.0006
rock;25;0.0002
him;730;0.0046
fast;30;0.0002
fell;140;0.0009
down;390;0.0025
from;150;0.001
r;45;0.0003
robot;20;0.0001
name;120;0.0008
Conor;15;0.0001
four;200;0.0013
Craiglands;5;0.0
love;105;0.0007
dinosaur;290;0.0018
see;930;0.0059
Daddy;105;0.0007
school;130;0.0008
work;175;0.0011
nursery;35;0.0002
doll;15;0.0001
boy;190;0.0012
bike;75;0.0005
home;110;0.0007
Matthew;5;0.0
good;115;0.0007
shop;80;0.0005
brother;30;0.0002
any;175;0.0011
bus;10;0.0001
anymore;40;0.0003
Playbus;5;0.0
snowy;15;0.0001
jig;5;0.0
jigsaw;95;0.0006
today;175;0.0011
bear;30;0.0002
zoo;20;0.0001
more;110;0.0007
scar;35;0.0002
over;200;0.0013
tiger;55;0.0003
saw;125;0.0008
Thomas;105;0.0007
television;5;0.0
ask;35;0.0002
could;220;0.0014
hungry;45;0.0003
wonder;20;0.0001
if;155;0.001
snow;20;0.0001
come;870;0.0055
watch;130;0.0008
tv;40;0.0003
give;320;0.002
kiss;5;0.0
d;155;0.001
train;40;0.0003
those;35;0.0002
sweet;55;0.0003
here;830;0.0053
book;100;0.0006
noisy;15;0.0001
tn;10;0.0001
we;820;0.0052
stair;50;0.0003
til;15;0.0001
have_to;280;0.0018
but;550;0.0035
minute;70;0.0004
sweetie;15;0.0001
leave;50;0.0003
its;40;0.0003
fix;75;0.0005
say;395;0.0025
very;155;0.001
silly;110;0.0007
wrong;50;0.0003
only;195;0.0012
finger;35;0.0002
oh;555;0.0035
uh;250;0.0016
lose;80;0.0005
pretend;85;0.0005
em;315;0.002
a_lot_of;30;0.0002
head;85;0.0005
bite;250;0.0016
off;315;0.002
try;110;0.0007
show;95;0.0006
your;375;0.0024
thing;390;0.0025
across;10;0.0001
leg;40;0.0003
chat;5;0.0
talk;65;0.0004
house;250;0.0016
warm;5;0.0
cold;20;0.0001
jump;100;0.0006
get;2000;0.0127
chocolate;20;0.0001
drink;55;0.0003
water;70;0.0004
Indians;5;0.0
wah;25;0.0002
cry;45;0.0003
grow;45;0.0003
fly;55;0.0003
near;15;0.0001
right;235;0.0015
sleep;100;0.0006
w;115;0.0007
settee;10;0.0001
s;60;0.0004
chair;30;0.0002
hurt;40;0.0003
alright;30;0.0002
h;125;0.0008
table;15;0.0001
uhhuh;85;0.0005
horn;30;0.0002
Sebastian;20;0.0001
swing;20;0.0001
handstand;10;0.0001
sock;25;0.0002
shoe;110;0.0007
ha;20;0.0001
juice;55;0.0003
Kitkat;15;0.0001
blue;130;0.0008
bunny;10;0.0001
th;120;0.0008
m;65;0.0004
rabbit;10;0.0001
floor;25;0.0002
mhm;340;0.0022
bring;280;0.0018
banana;25;0.0002
kick;25;0.0002
Missus;10;0.0001
Jack;20;0.0001
Chloe;10;0.0001
friend;95;0.0006
huh;160;0.001
Indian;10;0.0001
make;215;0.0014
round;100;0.0006
game;85;0.0005
really;145;0.0009
an;135;0.0009
back;200;0.0013
Bacchiosaurus;10;0.0001
none;50;0.0003
call;205;0.0013
Diplocus;5;0.0
Stegosaurus;20;0.0001
y;75;0.0005
hand;30;0.0002
tail;25;0.0002
nah;40;0.0003
tell;110;0.0007
monster;90;0.0006
raptor;80;0.0005
three;155;0.001
nuh;35;0.0002
still;80;0.0005
bar;5;0.0
nope;25;0.0002
reason;5;0.0
hate;50;0.0003
Smarties;50;0.0003
where;680;0.0043
hit;125;0.0008
her;300;0.0019
or;120;0.0008
so;270;0.0017
smack;40;0.0003
behave;15;0.0001
yo;55;0.0003
Christophers;5;0.0
mum;175;0.0011
lemme;5;0.0
duck;85;0.0005
another;190;0.0012
haha;30;0.0002
l;80;0.0005
let;190;0.0012
biscuit;40;0.0003
these;305;0.0019
why;460;0.0029
eat;280;0.0018
fish;65;0.0004
pull;20;0.0001
b;125;0.0008
mine;100;0.0006
whooo;10;0.0001
other;195;0.0012
hi;90;0.0006
aye;40;0.0003
Triceratops;15;0.0001
eye;50;0.0003
point;5;0.0
hor;10;0.0001
close;55;0.0003
mouth;45;0.0003
tickle;10;0.0001
stroke;5;0.0
tongue;5;0.0
j;25;0.0002
car;135;0.0009
um;420;0.0027
hold;85;0.0005
Adam;115;0.0007
break;270;0.0017
measure;5;0.0
tape;55;0.0003
cross;10;0.0001
bell;20;0.0001
maybe;115;0.0007
n;80;0.0005
next;40;0.0003
same;100;0.0006
as;30;0.0002
egg;25;0.0002
first;55;0.0003
line;5;0.0
pussycat;10;0.0001
bottom;30;0.0002
joker;10;0.0001
Frostie;10;0.0001
snowman;5;0.0
miss;50;0.0003
something;150;0.001
else;115;0.0007
apple;15;0.0001
orange;75;0.0005
kite;20;0.0001
lion;105;0.0007
giraffe;60;0.0004
zebra;15;0.0001
xylophone;5;0.0
track;10;0.0001
walrus;20;0.0001
nearly;20;0.0001
finish;45;0.0003
yup;390;0.0025
find;165;0.001
Pingu;5;0.0
eh;65;0.0004
roar;5;0.0
noise;35;0.0002
pond;5;0.0
quack;20;0.0001
Brontosaurus;5;0.0
live;65;0.0004
place;15;0.0001
prehistoric;5;0.0
hear;15;0.0001
how;195;0.0012
rac;5;0.0
race;15;0.0001
hey;50;0.0003
outside;45;0.0003
coat;20;0.0001
muffin;5;0.0
forty;5;0.0
clock;20;0.0001
when;365;0.0023
Mars;5;0.0
Kathryn;35;0.0002
smoke;15;0.0001
oo;30;0.0002
who;155;0.001
so_that;15;0.0001
great;25;0.0002
nod;5;0.0
their;95;0.0006
before;55;0.0003
boom;40;0.0003
hide;25;0.0002
somewhere;35;0.0002
tyrrano;5;0.0
Teradactyls;5;0.0
tyranno;5;0.0
P;115;0.0007
tr;30;0.0002
tri;5;0.0
fight;75;0.0005
themselves;20;0.0001
each_other;5;0.0
allow;85;0.0005
Peter;60;0.0004
naw;45;0.0003
then;575;0.0037
happen;10;0.0001
Kinder;5;0.0
next_to;5;0.0
video;20;0.0001
men;15;0.0001
feel;80;0.0005
belly;20;0.0001
Pocket;10;0.0001
Jumanji;15;0.0001
scary;20;0.0001
by;40;0.0003
myself;35;0.0002
picture;90;0.0006
sweety;5;0.0
drum;5;0.0
animal;40;0.0003
elephant;25;0.0002
move;60;0.0004
new;95;0.0006
