word;quantity;frequency
yeah;36930;0.0278
jelly;120;0.0001
no;44310;0.0333
want;16805;0.0126
you;10300;0.0077
what;8810;0.0066
be;61660;0.0464
that;41925;0.0315
yes;9135;0.0069
look;7530;0.0057
a;34305;0.0258
doggie;325;0.0002
uhhuh;35;0.0
book;1165;0.0009
like;5325;0.004
why;555;0.0004
about;270;0.0002
one;24400;0.0184
lion;490;0.0004
clown;210;0.0002
caravan;30;0.0
foal;15;0.0
I;39340;0.0296
take;2310;0.0017
this;15255;0.0115
og;5;0.0
frog;305;0.0002
wee;1150;0.0009
drink;1580;0.0012
of;1350;0.001
Coke;50;0.0
come;6880;0.0052
on;24350;0.0183
it;42360;0.0319
Daddy;4530;0.0034
all;2925;0.0022
up;6365;0.0048
Milky;10;0.0
Way;2140;0.0016
would;85;0.0001
put;7405;0.0056
the;29405;0.0221
paper;345;0.0003
video;110;0.0001
O;480;0.0004
ring;285;0.0002
duck;1075;0.0008
quack;140;0.0001
nap;10;0.0
swan;20;0.0
ten;270;0.0002
sock;640;0.0005
Mummy;13575;0.0102
and;11270;0.0085
boy;1105;0.0008
who;880;0.0007
at;1155;0.0009
work;745;0.0006
they;2070;0.0016
brekkie;5;0.0
sausage;445;0.0003
too;2060;0.0015
hot;1330;0.001
bobble;90;0.0001
go;34610;0.026
sleep;2435;0.0018
fall;2460;0.0019
out;7155;0.0054
present;135;0.0001
toy;2305;0.0017
cake;1195;0.0009
candle;135;0.0001
get;19995;0.015
Tots;75;0.0001
tv;15;0.0
me;9325;0.007
Bangor;10;0.0
bang;1190;0.0009
away;2975;0.0022
stay;370;0.0003
back;3810;0.0029
again;4395;0.0033
morrow;10;0.0
boat;945;0.0007
hi;50;0.0
ho;5;0.0
to;7710;0.0058
give;330;0.0002
love;55;0.0
Mmn;5;0.0
beside;25;0.0
bone;185;0.0001
pacifier;60;0.0
she;615;0.0005
show;200;0.0002
how;225;0.0002
good;740;0.0006
count;105;0.0001
teddy;1035;0.0008
bear;655;0.0005
mummie;895;0.0007
do;16580;0.0125
them;1415;0.0011
into;20;0.0
drawer;25;0.0
door;1425;0.0011
there;45730;0.0344
nothing;200;0.0002
in;22070;0.0166
page;310;0.0002
now;4225;0.0032
her;1045;0.0008
clothe;460;0.0003
down;8015;0.006
have;6885;0.0052
bath;620;0.0005
he;7235;0.0054
wash;690;0.0005
his;1220;0.0009
hand;960;0.0007
hair;805;0.0006
baby;4265;0.0032
girl;450;0.0003
nice;1025;0.0008
sponge;15;0.0
soap;50;0.0
swim;475;0.0004
pool;90;0.0001
Ruth;10;0.0
for;2080;0.0016
bite;2560;0.0019
wrong;345;0.0003
uh;70;0.0001
where;8445;0.0064
two;5430;0.0041
mhm;14650;0.011
six;720;0.0005
five;1210;0.0009
Bianca;35;0.0
aye;55;0.0
car;8090;0.0061
brick;1810;0.0014
play;3180;0.0024
money;735;0.0006
ball;860;0.0006
oh;27180;0.0205
cause;10;0.0
match;25;0.0
milk;1235;0.0009
right;1315;0.001
break;2240;0.0017
man;2775;0.0021
box;2090;0.0016
Pingan;5;0.0
my;10875;0.0082
nose;505;0.0004
off;5240;0.0039
over;2325;0.0017
huh;3510;0.0026
head;915;0.0007
here;8235;0.0062
aya;5;0.0
vix;5;0.0
will;845;0.0006
Aunty;20;0.0
Cathy;5;0.0
soon;190;0.0001
not;14975;0.0113
apple;850;0.0006
eh;45;0.0
kick;170;0.0001
mouse;265;0.0002
l;40;0.0
bickie;40;0.0
three;2150;0.0016
buggy;40;0.0
d;210;0.0002
e;235;0.0002
um;4595;0.0035
Mini;45;0.0
hm;50;0.0
grocery;5;0.0
park;395;0.0003
slide;555;0.0004
other;1560;0.0012
upstairs;385;0.0003
but;50;0.0
terrible;10;0.0
smell;15;0.0
husband;5;0.0
bottom;495;0.0004
read;950;0.0007
carrot;215;0.0002
grape;900;0.0007
more;6450;0.0049
fee;105;0.0001
bird;340;0.0003
people;395;0.0003
elephant;910;0.0007
hat;1540;0.0012
oops;5;0.0
eye;1210;0.0009
see;2680;0.002
funny;260;0.0002
another;4240;0.0032
some;5475;0.0041
body;85;0.0001
red;2710;0.002
fix;1595;0.0012
whoop;850;0.0006
tractor;960;0.0007
with;1145;0.0009
foot;880;0.0007
him;1065;0.0008
bike;355;0.0003
digger;775;0.0006
Arthur;25;0.0
big;4490;0.0034
bucket;215;0.0002
dumper;135;0.0001
truck;2310;0.0017
tipper;10;0.0
muck;30;0.0
crab;95;0.0001
bounce;60;0.0
sea;160;0.0001
air;20;0.0
cup;765;0.0006
tea;1635;0.0012
crash;2015;0.0015
Sticklebricks;25;0.0
ach;5;0.0
dear;2470;0.0019
Gung_gung;30;0.0
granny;270;0.0002
water;1215;0.0009
Duplo;260;0.0002
need;3005;0.0023
bowl;135;0.0001
phone;295;0.0002
train;5360;0.004
ladder;285;0.0002
anymore;130;0.0001
naughty;1130;0.0009
very;775;0.0006
chug;10;0.0
we;1545;0.0012
whole;10;0.0
day;305;0.0002
pottie;250;0.0002
boot;150;0.0001
just;2605;0.002
walk;450;0.0003
hee;5;0.0
haw;5;0.0
ear;350;0.0003
clock;145;0.0001
fly;675;0.0005
birdie;175;0.0001
piggie;30;0.0
sore;250;0.0002
gate;620;0.0005
cry;585;0.0004
