word;quantity;frequency
book;18;0.0105
toothbrush;27;0.0158
brush;36;0.0211
banana;18;0.0105
flower;36;0.0211
represent;9;0.0053
car;36;0.0211
noise;9;0.0053
Daddy;27;0.0158
spoon;27;0.0158
cot;27;0.0158
door;36;0.0211
pig;9;0.0053
nose;18;0.0105
chair;72;0.0421
mouth;18;0.0105
paper;72;0.0421
byebye;9;0.0053
plane;9;0.0053
cow;18;0.0105
meow;9;0.0053
boy;63;0.0368
ball;54;0.0316
bus;36;0.0211
shoe;27;0.0158
teddy;27;0.0158
pram;18;0.0105
mug;18;0.0105
gate;9;0.0053
cake;54;0.0316
biscuit;9;0.0053
light;18;0.0105
baby;63;0.0368
fish;9;0.0053
hat;9;0.0053
down;9;0.0053
milk;9;0.0053
pencil;9;0.0053
rain;9;0.0053
tea;27;0.0158
woman;9;0.0053
doggy;45;0.0263
comb;27;0.0158
pear;9;0.0053
apple;54;0.0316
piggy;18;0.0105
lady;27;0.0158
horse;9;0.0053
tell;9;0.0053
puppy;9;0.0053
water;27;0.0158
duck;27;0.0158
mummie;18;0.0105
stair;9;0.0053
key;18;0.0105
tongue;27;0.0158
bed;9;0.0053
jam;18;0.0105
nail;9;0.0053
sun;27;0.0158
table;9;0.0053
tree;9;0.0053
bird;9;0.0053
rabbit;9;0.0053
cup;18;0.0105
of;9;0.0053
bath;9;0.0053
bag;18;0.0105
seesaw;27;0.0158
no;9;0.0053
egg;9;0.0053
man;9;0.0053
letter;9;0.0053
road;9;0.0053
all_gone;9;0.0053
sock;9;0.0053
eye;9;0.0053
bib;9;0.0053
birdie;18;0.0105
girl;9;0.0053
sheep;9;0.0053
pen;9;0.0053
sweetie;9;0.0053
Sandy;9;0.0053
jug;9;0.0053
Ribena;9;0.0053
scarf;9;0.0053
