word;quantity;frequency
I;6740;0.044
be;10160;0.0663
fine;16;0.0001
h;48;0.0003
yeah;3060;0.02
he;1936;0.0126
a;3304;0.0216
boy;136;0.0009
no;2464;0.0161
my;1376;0.009
Nana;4;0.0
Mummy;312;0.002
get;1916;0.0125
it;4280;0.0279
from;136;0.0009
Christopher;8;0.0001
too;236;0.0015
much;32;0.0002
for;656;0.0043
Christmas;48;0.0003
uh;236;0.0015
do;4464;0.0291
then;404;0.0026
pull;56;0.0004
up;896;0.0058
like;696;0.0045
turn;112;0.0007
uhhuh;180;0.0012
yes;1080;0.0071
navy;4;0.0
one;2040;0.0133
ha;48;0.0003
cowboy;4;0.0
okay;416;0.0027
that;3824;0.025
mine;144;0.0009
ah;176;0.0011
Kyle;12;0.0001
think;256;0.0017
his;484;0.0032
wee;876;0.0057
head;116;0.0008
would;136;0.0009
fit;88;0.0006
in;2032;0.0133
there;2412;0.0157
have;1800;0.0118
big;636;0.0042
fat;32;0.0002
look;804;0.0052
Mum;140;0.0009
but;388;0.0025
brown;28;0.0002
and;3076;0.0201
blue;92;0.0006
when;336;0.0022
asleep;12;0.0001
go;2932;0.0191
to;1832;0.012
me;1108;0.0072
not;3096;0.0202
know;1148;0.0075
down;392;0.0026
on;1220;0.008
back;304;0.002
as_well;80;0.0005
they;1108;0.0072
O;608;0.004
well;300;0.002
could;172;0.0011
change;20;0.0001
nappie;8;0.0001
just;300;0.002
doll;44;0.0003
house;236;0.0015
Rachel;24;0.0002
you;3924;0.0256
have_to;288;0.0019
dress;52;0.0003
this;1904;0.0124
come;836;0.0055
see;772;0.005
how;260;0.0017
the;4420;0.0289
stuff;24;0.0002
put;996;0.0065
Daddy;220;0.0014
upstairs;36;0.0002
dog;128;0.0008
them;1200;0.0078
kitchen;16;0.0001
close;56;0.0004
door;60;0.0004
rain;8;0.0001
now;512;0.0033
an;272;0.0018
Aunty;8;0.0001
cat;72;0.0005
with;584;0.0038
carpet;20;0.0001
settee;4;0.0
here;804;0.0052
baby;192;0.0013
seat;12;0.0001
where;884;0.0058
oh;692;0.0045
pink;20;0.0001
towel;12;0.0001
bath;28;0.0002
bed;204;0.0013
right;184;0.0012
whole;36;0.0002
lot;72;0.0005
of;668;0.0044
all;956;0.0062
sister;20;0.0001
toilet;44;0.0003
edge;4;0.0
sh;8;0.0001
car;200;0.0013
so_that;4;0.0
will;1064;0.0069
cot;4;0.0
table;40;0.0003
can;724;0.0047
round;68;0.0004
make;384;0.0025
into;112;0.0007
super;4;0.0
same;44;0.0003
as;36;0.0002
we;700;0.0046
she;676;0.0044
paint;44;0.0003
at;412;0.0027
school;116;0.0008
today;44;0.0003
play;604;0.0039
day;132;0.0009
out;340;0.0022
top;60;0.0004
stair;12;0.0001
rotten;4;0.0
her;320;0.0021
dinner;56;0.0004
stupid;12;0.0001
chair;60;0.0004
build;60;0.0004
need;188;0.0012
these;268;0.0017
puppy;4;0.0
anywhere;12;0.0001
allow;52;0.0003
saw;168;0.0011
fell;252;0.0016
off;312;0.002
ow;40;0.0003
fall;136;0.0009
sleep;112;0.0007
um;316;0.0021
morning;28;0.0002
cause;392;0.0026
nighttime;4;0.0
girl;152;0.001
nothing;84;0.0005
th;52;0.0003
tidy;16;0.0001
wash;32;0.0002
dish;16;0.0001
before;28;0.0002
sit;96;0.0006
r;4;0.0
rest;60;0.0004
still;52;0.0003
dirty;12;0.0001
tire;28;0.0002
hungry;16;0.0001
who;208;0.0014
c;24;0.0002
cover;16;0.0001
book;88;0.0006
paper;32;0.0002
garden;28;0.0002
