word;quantity;frequency
hello;18;0.0003
yeah;1014;0.0161
I;2864;0.0455
be;4080;0.0649
have;702;0.0112
soup;6;0.0001
look;308;0.0049
would;100;0.0016
you;1324;0.0211
read;42;0.0007
it;1684;0.0268
for;280;0.0045
me;326;0.0052
yes;418;0.0066
cause;412;0.0066
my;666;0.0106
mummie;104;0.0017
too;108;0.0017
busy;2;0.0
tidy;14;0.0002
up;294;0.0047
do;1618;0.0257
not;1142;0.0182
know;392;0.0062
what;836;0.0133
and;1426;0.0227
about;68;0.0011
all;338;0.0054
no;944;0.015
they;498;0.0079
draw;46;0.0007
there;842;0.0134
story;18;0.0003
a;1554;0.0247
kitchen;10;0.0002
play;280;0.0045
dough;2;0.0
paint;6;0.0001
two;214;0.0034
box;20;0.0003
of;292;0.0046
sand;14;0.0002
want;972;0.0155
to;864;0.0137
somebody;12;0.0002
this;670;0.0107
will;474;0.0075
at;156;0.0025
them;408;0.0065
now;230;0.0037
thank_you;10;0.0002
monkey;40;0.0006
okay;40;0.0006
c;64;0.001
t;44;0.0007
cat;10;0.0002
that;1300;0.0207
hard;42;0.0007
word;4;0.0001
one;916;0.0146
need;128;0.002
cannot;142;0.0023
Cathy;66;0.001
time;66;0.001
in;788;0.0125
the;1802;0.0287
dad;28;0.0004
sister;8;0.0001
put;202;0.0032
pram;16;0.0003
doggie;12;0.0002
think;110;0.0017
take;82;0.0013
out;134;0.0021
park;32;0.0005
toy;42;0.0007
Kilty;2;0.0
Duke;4;0.0001
big;296;0.0047
dog;16;0.0003
sit;68;0.0011
wee;336;0.0053
girl;72;0.0011
stand;24;0.0004
bird;10;0.0002
build;72;0.0011
tree;36;0.0006
baby;42;0.0007
run;32;0.0005
away;72;0.0011
picnic;4;0.0001
just;292;0.0046
food;14;0.0002
some;100;0.0016
teeth;18;0.0003
like;284;0.0045
Tyrannosaurus;4;0.0001
Rex;4;0.0001
his;196;0.0031
Tyrannosaur;2;0.0
stink;12;0.0002
stinky;10;0.0002
winky;6;0.0001
can;250;0.004
go;1160;0.0184
she;388;0.0062
ball;18;0.0003
throw;34;0.0005
way;44;0.0007
O;278;0.0044
well;316;0.005
has_to;16;0.0003
cowboy;6;0.0001
on;358;0.0057
spider;16;0.0003
giant;10;0.0002
ah;68;0.0011
vacuum;2;0.0
clean;4;0.0001
agh;4;0.0001
explosive;8;0.0001
man;96;0.0015
he;976;0.0155
castle;68;0.0011
Mummy;88;0.0014
with;254;0.004
horse;38;0.0006
rock;10;0.0002
him;292;0.0046
fast;12;0.0002
fell;56;0.0009
down;156;0.0025
from;60;0.001
r;18;0.0003
robot;8;0.0001
name;48;0.0008
Conor;6;0.0001
four;80;0.0013
Craiglands;2;0.0
love;42;0.0007
dinosaur;116;0.0018
see;372;0.0059
Daddy;42;0.0007
school;52;0.0008
work;70;0.0011
nursery;14;0.0002
doll;6;0.0001
boy;76;0.0012
bike;30;0.0005
home;44;0.0007
Matthew;2;0.0
good;46;0.0007
shop;32;0.0005
brother;12;0.0002
any;70;0.0011
bus;4;0.0001
anymore;16;0.0003
Playbus;2;0.0
snowy;6;0.0001
jig;2;0.0
jigsaw;38;0.0006
today;70;0.0011
bear;12;0.0002
