word;quantity;frequency
look;15816;0.0066
will;7688;0.0032
I;94320;0.0395
open;2360;0.001
me;15384;0.0064
yuck;200;0.0001
uhhuh;800;0.0003
they;9096;0.0038
be;134088;0.0562
that;60512;0.0253
for;9472;0.004
puttin;16;0.0
on;28944;0.0121
your;5848;0.0024
ear;448;0.0002
wait;968;0.0004
show;544;0.0002
you;45024;0.0189
uh;152;0.0001
it;75376;0.0316
a;61528;0.0258
good;1472;0.0006
cup;1112;0.0005
where;15912;0.0067
cutter;80;0.0
to;30216;0.0127
see;6912;0.0029
this;33616;0.0141
whole;24;0.0
lot;792;0.0003
injection;56;0.0
at;4192;0.0018
the;49400;0.0207
put;15120;0.0063
no;55512;0.0233
come;11064;0.0046
off;6560;0.0027
fall;2920;0.0012
all;7768;0.0033
time;1136;0.0005
and;44104;0.0185
then;3056;0.0013
back;4504;0.0019
these;5512;0.0023
scissor;120;0.0001
fell;664;0.0003
my;23384;0.0098
Mum;5408;0.0023
prescription;40;0.0
monster;704;0.0003
we;12120;0.0051
go;72624;0.0304
bring;752;0.0003
pension;16;0.0
what;22312;0.0093
saw;488;0.0002
baby;6888;0.0029
there;40344;0.0169
too;4024;0.0017
much;480;0.0002
stayin;8;0.0
something;1648;0.0007
do;51864;0.0217
an;888;0.0004
cry;936;0.0004
doll;448;0.0002
lip;72;0.0
she;3064;0.0013
cryin;120;0.0001
tire;600;0.0003
food;1144;0.0005
in;29952;0.0125
box;1376;0.0006
maybe;2248;0.0009
hungry;456;0.0002
way;2696;0.0011
he;21144;0.0089
away;3120;0.0013
out;7952;0.0033
Pauline;16;0.0
with;5320;0.0022
tell;520;0.0002
them;8176;0.0034
get;37792;0.0158
only;1152;0.0005
playin;8;0.0
let;4312;0.0018
him;4216;0.0018
his;3744;0.0016
hat;1624;0.0007
have;23360;0.0098
all_gone;400;0.0002
Johnston;16;0.0
try;1296;0.0005
again;5024;0.0021
not;45792;0.0192
take;4736;0.002
cornflakes;112;0.0
some;14328;0.006
of;4952;0.0021
mine;4360;0.0018
oh;37640;0.0158
stick;1952;0.0008
know;6144;0.0026
stinkin;40;0.0
poo;640;0.0003
want;30480;0.0128
Mummy;14368;0.006
ironin;32;0.0
markin;8;0.0
mark;104;0.0
finish;1272;0.0005
if;680;0.0003
dolly;3072;0.0013
stink;16;0.0
but;2104;0.0009
would;392;0.0002
anything;152;0.0001
need;4328;0.0018
