word;quantity;frequency
yeah;14772;0.0278
jelly;48;0.0001
no;17724;0.0333
want;6722;0.0126
you;4120;0.0077
what;3524;0.0066
be;24664;0.0464
that;16770;0.0315
yes;3654;0.0069
look;3012;0.0057
a;13722;0.0258
doggie;130;0.0002
uhhuh;14;0.0
book;466;0.0009
like;2130;0.004
why;222;0.0004
about;108;0.0002
one;9760;0.0184
lion;196;0.0004
clown;84;0.0002
caravan;12;0.0
foal;6;0.0
I;15736;0.0296
take;924;0.0017
this;6102;0.0115
og;2;0.0
frog;122;0.0002
wee;460;0.0009
drink;632;0.0012
of;540;0.001
Coke;20;0.0
come;2752;0.0052
on;9740;0.0183
it;16944;0.0319
Daddy;1812;0.0034
all;1170;0.0022
up;2546;0.0048
Milky;4;0.0
Way;856;0.0016
would;34;0.0001
put;2962;0.0056
the;11762;0.0221
paper;138;0.0003
video;44;0.0001
O;192;0.0004
ring;114;0.0002
duck;430;0.0008
quack;56;0.0001
nap;4;0.0
swan;8;0.0
ten;108;0.0002
sock;256;0.0005
Mummy;5430;0.0102
and;4508;0.0085
boy;442;0.0008
who;352;0.0007
at;462;0.0009
work;298;0.0006
they;828;0.0016
brekkie;2;0.0
sausage;178;0.0003
too;824;0.0015
hot;532;0.001
bobble;36;0.0001
go;13844;0.026
sleep;974;0.0018
fall;984;0.0019
out;2862;0.0054
present;54;0.0001
toy;922;0.0017
cake;478;0.0009
candle;54;0.0001
get;7998;0.015
Tots;30;0.0001
tv;6;0.0
me;3730;0.007
Bangor;4;0.0
bang;476;0.0009
away;1190;0.0022
stay;148;0.0003
back;1524;0.0029
again;1758;0.0033
morrow;4;0.0
boat;378;0.0007
hi;20;0.0
ho;2;0.0
to;3084;0.0058
give;132;0.0002
love;22;0.0
Mmn;2;0.0
beside;10;0.0
bone;74;0.0001
pacifier;24;0.0
she;246;0.0005
show;80;0.0002
how;90;0.0002
good;296;0.0006
count;42;0.0001
teddy;414;0.0008
bear;262;0.0005
mummie;358;0.0007
do;6632;0.0125
them;566;0.0011
into;8;0.0
drawer;10;0.0
door;570;0.0011
there;18292;0.0344
nothing;80;0.0002
in;8828;0.0166
page;124;0.0002
now;1690;0.0032
her;418;0.0008
clothe;184;0.0003
down;3206;0.006
have;2754;0.0052
bath;248;0.0005
he;2894;0.0054
wash;276;0.0005
his;488;0.0009
hand;384;0.0007
hair;322;0.0006
baby;1706;0.0032
girl;180;0.0003
nice;410;0.0008
sponge;6;0.0
soap;20;0.0
swim;190;0.0004
pool;36;0.0001
Ruth;4;0.0
for;832;0.0016
bite;1024;0.0019
wrong;138;0.0003
uh;28;0.0001
where;3378;0.0064
two;2172;0.0041
mhm;5860;0.011
six;288;0.0005
five;484;0.0009
Bianca;14;0.0
aye;22;0.0
car;3236;0.0061
brick;724;0.0014
play;1272;0.0024
money;294;0.0006
ball;344;0.0006
oh;10872;0.0205
cause;4;0.0
match;10;0.0
milk;494;0.0009
right;526;0.001
break;896;0.0017
man;1110;0.0021
box;836;0.0016
Pingan;2;0.0
my;4350;0.0082
nose;202;0.0004
off;2096;0.0039
over;930;0.0017
huh;1404;0.0026
head;366;0.0007
here;3294;0.0062
aya;2;0.0
vix;2;0.0
will;338;0.0006
Aunty;8;0.0
Cathy;2;0.0
soon;76;0.0001
not;5990;0.0113
apple;340;0.0006
eh;18;0.0
kick;68;0.0001
mouse;106;0.0002
l;16;0.0
bickie;16;0.0
three;860;0.0016
buggy;16;0.0
d;84;0.0002
e;94;0.0002
um;1838;0.0035
Mini;18;0.0
hm;20;0.0
grocery;2;0.0
park;158;0.0003
slide;222;0.0004
other;624;0.0012
upstairs;154;0.0003
but;20;0.0
terrible;4;0.0
smell;6;0.0
husband;2;0.0
bottom;198;0.0004
read;380;0.0007
carrot;86;0.0002
grape;360;0.0007
more;2580;0.0049
fee;42;0.0001
bird;136;0.0003
people;158;0.0003
elephant;364;0.0007
hat;616;0.0012
oops;2;0.0
eye;484;0.0009
see;1072;0.002
funny;104;0.0002
another;1696;0.0032
some;2190;0.0041
body;34;0.0001
red;1084;0.002
fix;638;0.0012
whoop;340;0.0006
tractor;384;0.0007
with;458;0.0009
foot;352;0.0007
him;426;0.0008
bike;142;0.0003
digger;310;0.0006
Arthur;10;0.0
big;1796;0.0034
bucket;86;0.0002
dumper;54;0.0001
truck;924;0.0017
tipper;4;0.0
