word;quantity;frequency
I;13480;0.044
be;20320;0.0663
fine;32;0.0001
h;96;0.0003
yeah;6120;0.02
he;3872;0.0126
a;6608;0.0216
boy;272;0.0009
no;4928;0.0161
my;2752;0.009
Nana;8;0.0
Mummy;624;0.002
get;3832;0.0125
it;8560;0.0279
from;272;0.0009
Christopher;16;0.0001
too;472;0.0015
much;64;0.0002
for;1312;0.0043
Christmas;96;0.0003
uh;472;0.0015
do;8928;0.0291
then;808;0.0026
pull;112;0.0004
up;1792;0.0058
like;1392;0.0045
turn;224;0.0007
uhhuh;360;0.0012
yes;2160;0.0071
navy;8;0.0
one;4080;0.0133
ha;96;0.0003
cowboy;8;0.0
okay;832;0.0027
that;7648;0.025
mine;288;0.0009
ah;352;0.0011
Kyle;24;0.0001
think;512;0.0017
his;968;0.0032
wee;1752;0.0057
head;232;0.0008
would;272;0.0009
fit;176;0.0006
in;4064;0.0133
there;4824;0.0157
have;3600;0.0118
big;1272;0.0042
fat;64;0.0002
look;1608;0.0052
Mum;280;0.0009
but;776;0.0025
brown;56;0.0002
and;6152;0.0201
blue;184;0.0006
when;672;0.0022
asleep;24;0.0001
go;5864;0.0191
to;3664;0.012
me;2216;0.0072
not;6192;0.0202
know;2296;0.0075
down;784;0.0026
on;2440;0.008
back;608;0.002
as_well;160;0.0005
they;2216;0.0072
O;1216;0.004
well;600;0.002
could;344;0.0011
change;40;0.0001
nappie;16;0.0001
just;600;0.002
doll;88;0.0003
house;472;0.0015
Rachel;48;0.0002
you;7848;0.0256
have_to;576;0.0019
dress;104;0.0003
this;3808;0.0124
come;1672;0.0055
see;1544;0.005
how;520;0.0017
the;8840;0.0289
stuff;48;0.0002
put;1992;0.0065
Daddy;440;0.0014
upstairs;72;0.0002
dog;256;0.0008
them;2400;0.0078
kitchen;32;0.0001
close;112;0.0004
door;120;0.0004
rain;16;0.0001
now;1024;0.0033
an;544;0.0018
Aunty;16;0.0001
cat;144;0.0005
with;1168;0.0038
carpet;40;0.0001
settee;8;0.0
here;1608;0.0052
baby;384;0.0013
seat;24;0.0001
where;1768;0.0058
oh;1384;0.0045
pink;40;0.0001
towel;24;0.0001
bath;56;0.0002
bed;408;0.0013
right;368;0.0012
whole;72;0.0002
lot;144;0.0005
of;1336;0.0044
all;1912;0.0062
sister;40;0.0001
toilet;88;0.0003
edge;8;0.0
sh;16;0.0001
car;400;0.0013
so_that;8;0.0
will;2128;0.0069
cot;8;0.0
table;80;0.0003
can;1448;0.0047
round;136;0.0004
make;768;0.0025
into;224;0.0007
super;8;0.0
same;88;0.0003
as;72;0.0002
we;1400;0.0046
she;1352;0.0044
paint;88;0.0003
at;824;0.0027
school;232;0.0008
today;88;0.0003
play;1208;0.0039
day;264;0.0009
out;680;0.0022
top;120;0.0004
stair;24;0.0001
rotten;8;0.0
her;640;0.0021
dinner;112;0.0004
stupid;24;0.0001
chair;120;0.0004
build;120;0.0004
need;376;0.0012
these;536;0.0017
puppy;8;0.0
anywhere;24;0.0001
allow;104;0.0003
saw;336;0.0011
fell;504;0.0016
off;624;0.002
ow;80;0.0003
fall;272;0.0009
sleep;224;0.0007
um;632;0.0021
morning;56;0.0002
cause;784;0.0026
nighttime;8;0.0
girl;304;0.001
nothing;168;0.0005
th;104;0.0003
tidy;32;0.0001
wash;64;0.0002
dish;32;0.0001
before;56;0.0002
sit;192;0.0006
r;8;0.0
rest;120;0.0004
still;104;0.0003
dirty;24;0.0001
tire;56;0.0002
hungry;32;0.0001
who;416;0.0014
c;48;0.0002
cover;32;0.0001
book;176;0.0006
paper;64;0.0002
garden;56;0.0002
free;40;0.0001
sun;24;0.0001
some;616;0.002
flower;104;0.0003
gr;8;0.0
grow;120;0.0004
yet;72;0.0002
two;880;0.0029
b;96;0.0003
lovely;112;0.0004
those;168;0.0005
toy;344;0.0011
place;40;0.0001
never;272;0.0009
three;440;0.0014
four;152;0.0005
seven;120;0.0004
picture;112;0.0004
father;16;0.0001
gir;16;0.0001
tha;32;0.0001
window;136;0.0004
what;4448;0.0145
through;56;0.0002
side;88;0.0003
sleepy;40;0.0001
way;248;0.0008
finish;200;0.0007
Linda;48;0.0002
Dad;120;0.0004
keep;216;0.0007
dentist;8;0.0
tooth;16;0.0001
fill;24;0.0001
downstairs;16;0.0001
hide;80;0.0003
eee;16;0.0001
cannot;888;0.0029
which;136;0.0004
bite;512;0.0017
help;336;0.0011
drawer;40;0.0001
away;320;0.001
really;208;0.0007
mummie;552;0.0018
drive;56;0.0002
another;528;0.0017
hat;64;0.0002
say;576;0.0019
or;144;0.0005
somewhere;56;0.0002
else;280;0.0009
call;384;0.0013
very;88;0.0003
special;48;0.0002
