word;quantity;frequency
hello;72;0.0003
yeah;4056;0.0161
I;11456;0.0455
be;16320;0.0649
have;2808;0.0112
soup;24;0.0001
look;1232;0.0049
would;400;0.0016
you;5296;0.0211
read;168;0.0007
it;6736;0.0268
for;1120;0.0045
me;1304;0.0052
yes;1672;0.0066
cause;1648;0.0066
my;2664;0.0106
mummie;416;0.0017
too;432;0.0017
busy;8;0.0
tidy;56;0.0002
up;1176;0.0047
do;6472;0.0257
not;4568;0.0182
know;1568;0.0062
what;3344;0.0133
and;5704;0.0227
about;272;0.0011
all;1352;0.0054
no;3776;0.015
they;1992;0.0079
draw;184;0.0007
there;3368;0.0134
story;72;0.0003
a;6216;0.0247
kitchen;40;0.0002
play;1120;0.0045
dough;8;0.0
paint;24;0.0001
two;856;0.0034
box;80;0.0003
of;1168;0.0046
sand;56;0.0002
want;3888;0.0155
to;3456;0.0137
somebody;48;0.0002
this;2680;0.0107
will;1896;0.0075
at;624;0.0025
them;1632;0.0065
now;920;0.0037
thank_you;40;0.0002
monkey;160;0.0006
okay;160;0.0006
c;256;0.001
t;176;0.0007
cat;40;0.0002
that;5200;0.0207
hard;168;0.0007
word;16;0.0001
one;3664;0.0146
need;512;0.002
cannot;568;0.0023
Cathy;264;0.001
time;264;0.001
in;3152;0.0125
the;7208;0.0287
dad;112;0.0004
sister;32;0.0001
put;808;0.0032
pram;64;0.0003
doggie;48;0.0002
think;440;0.0017
take;328;0.0013
out;536;0.0021
park;128;0.0005
toy;168;0.0007
Kilty;8;0.0
Duke;16;0.0001
big;1184;0.0047
dog;64;0.0003
sit;272;0.0011
wee;1344;0.0053
girl;288;0.0011
stand;96;0.0004
bird;40;0.0002
build;288;0.0011
tree;144;0.0006
baby;168;0.0007
run;128;0.0005
away;288;0.0011
picnic;16;0.0001
just;1168;0.0046
food;56;0.0002
some;400;0.0016
teeth;72;0.0003
like;1136;0.0045
Tyrannosaurus;16;0.0001
Rex;16;0.0001
his;784;0.0031
Tyrannosaur;8;0.0
stink;48;0.0002
stinky;40;0.0002
winky;24;0.0001
can;1000;0.004
go;4640;0.0184
she;1552;0.0062
ball;72;0.0003
throw;136;0.0005
way;176;0.0007
O;1112;0.0044
well;1264;0.005
has_to;64;0.0003
cowboy;24;0.0001
on;1432;0.0057
spider;64;0.0003
giant;40;0.0002
ah;272;0.0011
vacuum;8;0.0
clean;16;0.0001
agh;16;0.0001
explosive;32;0.0001
man;384;0.0015
he;3904;0.0155
castle;272;0.0011
Mummy;352;0.0014
with;1016;0.004
horse;152;0.0006
rock;40;0.0002
him;1168;0.0046
fast;48;0.0002
fell;224;0.0009
down;624;0.0025
from;240;0.001
r;72;0.0003
robot;32;0.0001
name;192;0.0008
Conor;24;0.0001
four;320;0.0013
Craiglands;8;0.0
love;168;0.0007
dinosaur;464;0.0018
see;1488;0.0059
Daddy;168;0.0007
school;208;0.0008
work;280;0.0011
nursery;56;0.0002
doll;24;0.0001
boy;304;0.0012
bike;120;0.0005
home;176;0.0007
Matthew;8;0.0
good;184;0.0007
shop;128;0.0005
brother;48;0.0002
any;280;0.0011
bus;16;0.0001
anymore;64;0.0003
Playbus;8;0.0
snowy;24;0.0001
jig;8;0.0
jigsaw;152;0.0006
today;280;0.0011
bear;48;0.0002
zoo;32;0.0001
more;176;0.0007
scar;56;0.0002
over;320;0.0013
tiger;88;0.0003
saw;200;0.0008
Thomas;168;0.0007
television;8;0.0
ask;56;0.0002
could;352;0.0014
hungry;72;0.0003
wonder;32;0.0001
if;248;0.001
snow;32;0.0001
come;1392;0.0055
watch;208;0.0008
tv;64;0.0003
give;512;0.002
kiss;8;0.0
d;248;0.001
train;64;0.0003
those;56;0.0002
sweet;88;0.0003
here;1328;0.0053
book;160;0.0006
noisy;24;0.0001
tn;16;0.0001
we;1312;0.0052
stair;80;0.0003
til;24;0.0001
have_to;448;0.0018
but;880;0.0035
minute;112;0.0004
sweetie;24;0.0001
leave;80;0.0003
its;64;0.0003
fix;120;0.0005
say;632;0.0025
very;248;0.001
silly;176;0.0007
wrong;80;0.0003
only;312;0.0012
finger;56;0.0002
oh;888;0.0035
uh;400;0.0016
lose;128;0.0005
pretend;136;0.0005
em;504;0.002
a_lot_of;48;0.0002
head;136;0.0005
bite;400;0.0016
off;504;0.002
try;176;0.0007
show;152;0.0006
your;600;0.0024
thing;624;0.0025
across;16;0.0001
leg;64;0.0003
chat;8;0.0
talk;104;0.0004
house;400;0.0016
warm;8;0.0
cold;32;0.0001
jump;160;0.0006
get;3200;0.0127
chocolate;32;0.0001
drink;88;0.0003
water;112;0.0004
Indians;8;0.0
wah;40;0.0002
cry;72;0.0003
grow;72;0.0003
fly;88;0.0003
near;24;0.0001
right;376;0.0015
sleep;160;0.0006
w;184;0.0007
settee;16;0.0001
s;96;0.0004
chair;48;0.0002
hurt;64;0.0003
alright;48;0.0002
h;200;0.0008
table;24;0.0001
uhhuh;136;0.0005
horn;48;0.0002
Sebastian;32;0.0001
swing;32;0.0001
handstand;16;0.0001
sock;40;0.0002
shoe;176;0.0007
ha;32;0.0001
juice;88;0.0003
Kitkat;24;0.0001
blue;208;0.0008
bunny;16;0.0001
th;192;0.0008
m;104;0.0004
rabbit;16;0.0001
floor;40;0.0002
mhm;544;0.0022
bring;448;0.0018
banana;40;0.0002
kick;40;0.0002
Missus;16;0.0001
Jack;32;0.0001
Chloe;16;0.0001
friend;152;0.0006
huh;256;0.001
Indian;16;0.0001
make;344;0.0014
round;160;0.0006
game;136;0.0005
really;232;0.0009
an;216;0.0009
back;320;0.0013
Bacchiosaurus;16;0.0001
none;80;0.0003
call;328;0.0013
Diplocus;8;0.0
Stegosaurus;32;0.0001
y;120;0.0005
hand;48;0.0002
tail;40;0.0002
nah;64;0.0003
tell;176;0.0007
monster;144;0.0006
raptor;128;0.0005
three;248;0.001
nuh;56;0.0002
still;128;0.0005
bar;8;0.0
nope;40;0.0002
reason;8;0.0
hate;80;0.0003
Smarties;80;0.0003
where;1088;0.0043
hit;200;0.0008
her;480;0.0019
or;192;0.0008
so;432;0.0017
smack;64;0.0003
behave;24;0.0001
yo;88;0.0003
Christophers;8;0.0
mum;280;0.0011
lemme;8;0.0
duck;136;0.0005
another;304;0.0012
haha;48;0.0002
l;128;0.0005
let;304;0.0012
biscuit;64;0.0003
these;488;0.0019
why;736;0.0029
eat;448;0.0018
fish;104;0.0004
pull;32;0.0001
b;200;0.0008
mine;160;0.0006
whooo;16;0.0001
other;312;0.0012
hi;144;0.0006
aye;64;0.0003
Triceratops;24;0.0001
eye;80;0.0003
point;8;0.0
hor;16;0.0001
close;88;0.0003
mouth;72;0.0003
tickle;16;0.0001
stroke;8;0.0
tongue;8;0.0
j;40;0.0002
car;216;0.0009
um;672;0.0027
hold;136;0.0005
Adam;184;0.0007
break;432;0.0017
measure;8;0.0
tape;88;0.0003
cross;16;0.0001
bell;32;0.0001
maybe;184;0.0007
n;128;0.0005
next;64;0.0003
same;160;0.0006
as;48;0.0002
egg;40;0.0002
first;88;0.0003
line;8;0.0
pussycat;16;0.0001
bottom;48;0.0002
joker;16;0.0001
Frostie;16;0.0001
snowman;8;0.0
miss;80;0.0003
something;240;0.001
else;184;0.0007
apple;24;0.0001
orange;120;0.0005
kite;32;0.0001
lion;168;0.0007
giraffe;96;0.0004
zebra;24;0.0001
xylophone;8;0.0
track;16;0.0001
walrus;32;0.0001
nearly;32;0.0001
finish;72;0.0003
yup;624;0.0025
find;264;0.001
Pingu;8;0.0
eh;104;0.0004
roar;8;0.0
noise;56;0.0002
pond;8;0.0
quack;32;0.0001
Brontosaurus;8;0.0
live;104;0.0004
place;24;0.0001
prehistoric;8;0.0
hear;24;0.0001
how;312;0.0012
rac;8;0.0
race;24;0.0001
hey;80;0.0003
outside;72;0.0003
coat;32;0.0001
muffin;8;0.0
forty;8;0.0
clock;32;0.0001
when;584;0.0023
Mars;8;0.0
Kathryn;56;0.0002
smoke;24;0.0001
oo;48;0.0002
who;248;0.001
so_that;24;0.0001
great;40;0.0002
nod;8;0.0
their;152;0.0006
before;88;0.0003
boom;64;0.0003
hide;40;0.0002
somewhere;56;0.0002
tyrrano;8;0.0
Teradactyls;8;0.0
tyranno;8;0.0
P;184;0.0007
tr;48;0.0002
tri;8;0.0
fight;120;0.0005
themselves;32;0.0001
each_other;8;0.0
allow;136;0.0005
Peter;96;0.0004
naw;72;0.0003
then;920;0.0037
happen;16;0.0001
Kinder;8;0.0
next_to;8;0.0
video;32;0.0001
men;24;0.0001
feel;128;0.0005
belly;32;0.0001
Pocket;16;0.0001
Jumanji;24;0.0001
scary;32;0.0001
by;64;0.0003
myself;56;0.0002
