word;quantity;frequency
hello;27;0.0003
yeah;1521;0.0161
I;4296;0.0455
be;6120;0.0649
have;1053;0.0112
soup;9;0.0001
look;462;0.0049
would;150;0.0016
you;1986;0.0211
read;63;0.0007
it;2526;0.0268
for;420;0.0045
me;489;0.0052
yes;627;0.0066
cause;618;0.0066
my;999;0.0106
mummie;156;0.0017
too;162;0.0017
busy;3;0.0
tidy;21;0.0002
up;441;0.0047
do;2427;0.0257
not;1713;0.0182
know;588;0.0062
what;1254;0.0133
and;2139;0.0227
about;102;0.0011
all;507;0.0054
no;1416;0.015
they;747;0.0079
draw;69;0.0007
there;1263;0.0134
story;27;0.0003
a;2331;0.0247
kitchen;15;0.0002
play;420;0.0045
dough;3;0.0
paint;9;0.0001
two;321;0.0034
box;30;0.0003
of;438;0.0046
sand;21;0.0002
want;1458;0.0155
to;1296;0.0137
somebody;18;0.0002
this;1005;0.0107
will;711;0.0075
at;234;0.0025
them;612;0.0065
now;345;0.0037
thank_you;15;0.0002
monkey;60;0.0006
okay;60;0.0006
c;96;0.001
t;66;0.0007
cat;15;0.0002
that;1950;0.0207
hard;63;0.0007
word;6;0.0001
one;1374;0.0146
need;192;0.002
cannot;213;0.0023
Cathy;99;0.001
time;99;0.001
in;1182;0.0125
the;2703;0.0287
dad;42;0.0004
sister;12;0.0001
put;303;0.0032
pram;24;0.0003
doggie;18;0.0002
think;165;0.0017
take;123;0.0013
out;201;0.0021
park;48;0.0005
toy;63;0.0007
Kilty;3;0.0
Duke;6;0.0001
big;444;0.0047
dog;24;0.0003
sit;102;0.0011
wee;504;0.0053
girl;108;0.0011
stand;36;0.0004
bird;15;0.0002
build;108;0.0011
tree;54;0.0006
baby;63;0.0007
run;48;0.0005
away;108;0.0011
picnic;6;0.0001
just;438;0.0046
food;21;0.0002
some;150;0.0016
teeth;27;0.0003
like;426;0.0045
Tyrannosaurus;6;0.0001
Rex;6;0.0001
his;294;0.0031
Tyrannosaur;3;0.0
stink;18;0.0002
stinky;15;0.0002
winky;9;0.0001
can;375;0.004
go;1740;0.0184
she;582;0.0062
ball;27;0.0003
throw;51;0.0005
way;66;0.0007
O;417;0.0044
well;474;0.005
has_to;24;0.0003
cowboy;9;0.0001
on;537;0.0057
spider;24;0.0003
giant;15;0.0002
ah;102;0.0011
vacuum;3;0.0
clean;6;0.0001
agh;6;0.0001
explosive;12;0.0001
man;144;0.0015
he;1464;0.0155
castle;102;0.0011
Mummy;132;0.0014
with;381;0.004
horse;57;0.0006
rock;15;0.0002
him;438;0.0046
fast;18;0.0002
fell;84;0.0009
down;234;0.0025
from;90;0.001
r;27;0.0003
robot;12;0.0001
name;72;0.0008
Conor;9;0.0001
four;120;0.0013
Craiglands;3;0.0
love;63;0.0007
dinosaur;174;0.0018
see;558;0.0059
Daddy;63;0.0007
school;78;0.0008
work;105;0.0011
nursery;21;0.0002
doll;9;0.0001
boy;114;0.0012
bike;45;0.0005
home;66;0.0007
Matthew;3;0.0
good;69;0.0007
shop;48;0.0005
brother;18;0.0002
any;105;0.0011
bus;6;0.0001
anymore;24;0.0003
Playbus;3;0.0
snowy;9;0.0001
jig;3;0.0
jigsaw;57;0.0006
today;105;0.0011
bear;18;0.0002
zoo;12;0.0001
more;66;0.0007
scar;21;0.0002
over;120;0.0013
tiger;33;0.0003
saw;75;0.0008
Thomas;63;0.0007
television;3;0.0
ask;21;0.0002
could;132;0.0014
hungry;27;0.0003
wonder;12;0.0001
if;93;0.001
snow;12;0.0001
come;522;0.0055
watch;78;0.0008
tv;24;0.0003
give;192;0.002
kiss;3;0.0
d;93;0.001
train;24;0.0003
those;21;0.0002
sweet;33;0.0003
here;498;0.0053
book;60;0.0006
noisy;9;0.0001
tn;6;0.0001
we;492;0.0052
stair;30;0.0003
til;9;0.0001
have_to;168;0.0018
but;330;0.0035
minute;42;0.0004
sweetie;9;0.0001
leave;30;0.0003
its;24;0.0003
fix;45;0.0005
say;237;0.0025
very;93;0.001
silly;66;0.0007
wrong;30;0.0003
only;117;0.0012
finger;21;0.0002
oh;333;0.0035
uh;150;0.0016
lose;48;0.0005
pretend;51;0.0005
em;189;0.002
a_lot_of;18;0.0002
head;51;0.0005
bite;150;0.0016
off;189;0.002
try;66;0.0007
show;57;0.0006
your;225;0.0024
thing;234;0.0025
across;6;0.0001
leg;24;0.0003
chat;3;0.0
talk;39;0.0004
house;150;0.0016
warm;3;0.0
cold;12;0.0001
jump;60;0.0006
get;1200;0.0127
chocolate;12;0.0001
drink;33;0.0003
water;42;0.0004
Indians;3;0.0
wah;15;0.0002
cry;27;0.0003
grow;27;0.0003
fly;33;0.0003
near;9;0.0001
right;141;0.0015
sleep;60;0.0006
w;69;0.0007
settee;6;0.0001
s;36;0.0004
chair;18;0.0002
hurt;24;0.0003
alright;18;0.0002
h;75;0.0008
table;9;0.0001
uhhuh;51;0.0005
horn;18;0.0002
Sebastian;12;0.0001
swing;12;0.0001
handstand;6;0.0001
sock;15;0.0002
shoe;66;0.0007
ha;12;0.0001
juice;33;0.0003
Kitkat;9;0.0001
blue;78;0.0008
bunny;6;0.0001
th;72;0.0008
m;39;0.0004
rabbit;6;0.0001
floor;15;0.0002
mhm;204;0.0022
bring;168;0.0018
banana;15;0.0002
kick;15;0.0002
Missus;6;0.0001
Jack;12;0.0001
Chloe;6;0.0001
friend;57;0.0006
huh;96;0.001
Indian;6;0.0001
make;129;0.0014
