word;quantity;frequency
cake;490;0.0017
birdie;196;0.0007
pencil;21;0.0001
boat;637;0.0022
bus;364;0.0013
chair;252;0.0009
table;245;0.0009
train;1610;0.0057
lady;574;0.002
kiss;119;0.0004
down;1855;0.0065
ring;105;0.0004
bucket;49;0.0002
all_gone;532;0.0019
teddy;973;0.0034
tea;441;0.0016
tongue;14;0.0
spoon;126;0.0004
apple;581;0.002
orange;714;0.0025
light;105;0.0004
go;4410;0.0155
chocolate;154;0.0005
Marmite;35;0.0001
milk;294;0.001
biscuit;462;0.0016
bib;70;0.0002
medicine;7;0.0
up;1239;0.0044
mug;14;0.0
bottle;77;0.0003
mouse;140;0.0005
time;35;0.0001
cotton;7;0.0
lap;7;0.0
shop;308;0.0011
story;14;0.0
cardigan;28;0.0001
toothbrush;14;0.0
parcel;35;0.0001
lunch;42;0.0001
shoe;735;0.0026
balloon;56;0.0002
duck;462;0.0016
please;504;0.0018
mummie;455;0.0016
Daddy;2849;0.01
toast;147;0.0005
crispies;42;0.0001
lounge;7;0.0
sweetie;182;0.0006
no;10304;0.0363
banana;154;0.0005
crocodile;28;0.0001
supper;21;0.0001
ready;56;0.0002
pepper;14;0.0
water;469;0.0017
tree;357;0.0013
pen;224;0.0008
beer;63;0.0002
Mummy;4529;0.016
be;9121;0.0321
in;3808;0.0134
the;7798;0.0275
Mini;7;0.0
pocket;63;0.0002
byebye;378;0.0013
Sally;14;0.0
yellow;630;0.0022
one;5649;0.0199
boy;350;0.0012
way;476;0.0017
toe;140;0.0005
book;644;0.0023
away;714;0.0025
kakaka;7;0.0
nice;322;0.0011
other;231;0.0008
bike;154;0.0005
glass;56;0.0002
meow;28;0.0001
Jenny;126;0.0004
another;994;0.0035
baby;2289;0.0081
buy;42;0.0001
grape;189;0.0007
piece;63;0.0002
more;2310;0.0081
bread;77;0.0003
work;189;0.0007
kind;7;0.0
lion;448;0.0016
ups_a_daisy;21;0.0001
there;12432;0.0438
wipe;35;0.0001
yes;1470;0.0052
dear;2233;0.0079
reindeer;14;0.0
hat;973;0.0034
on;3668;0.0129
Lucky;7;0.0
behind;14;0.0
Suki;28;0.0001
where;3304;0.0116
pottie;70;0.0002
bear;224;0.0008
onion;35;0.0001
kitchen;21;0.0001
back;616;0.0022
top;154;0.0005
can;35;0.0001
paper;252;0.0009
hello;847;0.003
like;462;0.0016
curler;21;0.0001
quack;98;0.0003
bacon;35;0.0001
Kipper;21;0.0001
come;588;0.0021
fish;1106;0.0039
I;1939;0.0068
some;462;0.0016
doggy;133;0.0005
bone;49;0.0002
prune;21;0.0001
we;70;0.0002
love;35;0.0001
God;7;0.0
bless;7;0.0
swim;140;0.0005
dummy;28;0.0001
a;7903;0.0278
good;105;0.0004
girl;63;0.0002
night_night;126;0.0004
give;42;0.0001
me;238;0.0008
your;70;0.0002
hand;364;0.0013
pudding;35;0.0001
run;84;0.0003
bum;14;0.0
night;56;0.0002
umbrella;42;0.0001
clinic;7;0.0
lawn;7;0.0
grass;266;0.0009
wine;7;0.0
rhubarb;28;0.0001
dress;140;0.0005
gown;7;0.0
doo;7;0.0
cannot;91;0.0003
Maria;14;0.0
Lulu;56;0.0002
letter;42;0.0001
bottom;42;0.0001
do;2555;0.009
it;5488;0.0193
sunny;7;0.0
mind;63;0.0002
sore;21;0.0001
map;14;0.0
get;931;0.0033
chin;7;0.0
finish;77;0.0003
cushion;70;0.0002
John;21;0.0001
sugar;91;0.0003
big;644;0.0023
window;210;0.0007
cry;322;0.0011
sick;7;0.0
again;1274;0.0045
look;1113;0.0039
Tim;7;0.0
wait;14;0.0
naughty;252;0.0009
spider;231;0.0008
climb;140;0.0005
over;252;0.0009
now;357;0.0013
belt;7;0.0
fly;126;0.0004
too;175;0.0006
turn;161;0.0006
lorry;133;0.0005
library;7;0.0
boot;35;0.0001
cough;7;0.0
upstairs;49;0.0002
tie;35;0.0001
moo;77;0.0003
cow;735;0.0026
dirty;105;0.0004
leaf;7;0.0
door;504;0.0018
egg;1057;0.0037
finger;35;0.0001
leg;189;0.0007
jam;35;0.0001
pig;273;0.001
seat;63;0.0002
sun;182;0.0006
eye;301;0.0011
ear;175;0.0006
mouth;119;0.0004
chicken;182;0.0006
gate;7;0.0
kettle;14;0.0
lolly;35;0.0001
tart;7;0.0
doctor;21;0.0001
dark;14;0.0
carry;112;0.0004
oh;11424;0.0402
cup;133;0.0005
nose;252;0.0009
sure;21;0.0001
boo;35;0.0001
hi;182;0.0006
handkerchief;14;0.0
doggie;140;0.0005
dolly;616;0.0022
seesaw;189;0.0007
wireless;14;0.0
truck;868;0.0031
pram;336;0.0012
bunny;49;0.0002
fire;70;0.0002
Jaffa;7;0.0
dustbin;14;0.0
man;1820;0.0064
button;98;0.0003
all;721;0.0025
right;819;0.0029
holly;14;0.0
gorilla;77;0.0003
pinkie;7;0.0
foot;329;0.0012
break;756;0.0027
pink;224;0.0008
red;756;0.0027
bye;119;0.0004
Lucy;63;0.0002
sleep;525;0.0018
of;196;0.0007
own;7;0.0
cuddle;126;0.0004
knife;91;0.0003
peg;7;0.0
ride;91;0.0003
corner;77;0.0003
blue;910;0.0032
tit;28;0.0001
butter;63;0.0002
animal;28;0.0001
basket;105;0.0004
polar;21;0.0001
shy;7;0.0
busy;7;0.0
fight;14;0.0
leave;112;0.0004
alone;14;0.0
bag;287;0.001
key;42;0.0001
wear;42;0.0001
out;693;0.0024
enough;28;0.0001
horse;469;0.0017
curtain;56;0.0002
and;3199;0.0113
heavy;42;0.0001
tin;98;0.0003
Lockett;7;0.0
bark;14;0.0
careful;21;0.0001
hot;266;0.0009
you;1281;0.0045
clip;42;0.0001
hair;301;0.0011
cupboard;42;0.0001
not;924;0.0033
here;2884;0.0102
he;518;0.0018
com;7;0.0
