word;quantity;frequency
I;8425;0.044
be;12700;0.0663
fine;20;0.0001
h;60;0.0003
yeah;3825;0.02
he;2420;0.0126
a;4130;0.0216
boy;170;0.0009
no;3080;0.0161
my;1720;0.009
Nana;5;0.0
Mummy;390;0.002
get;2395;0.0125
it;5350;0.0279
from;170;0.0009
Christopher;10;0.0001
too;295;0.0015
much;40;0.0002
for;820;0.0043
Christmas;60;0.0003
uh;295;0.0015
do;5580;0.0291
then;505;0.0026
pull;70;0.0004
up;1120;0.0058
like;870;0.0045
turn;140;0.0007
uhhuh;225;0.0012
yes;1350;0.0071
navy;5;0.0
one;2550;0.0133
ha;60;0.0003
cowboy;5;0.0
okay;520;0.0027
that;4780;0.025
mine;180;0.0009
ah;220;0.0011
Kyle;15;0.0001
think;320;0.0017
his;605;0.0032
wee;1095;0.0057
head;145;0.0008
would;170;0.0009
fit;110;0.0006
in;2540;0.0133
there;3015;0.0157
have;2250;0.0118
big;795;0.0042
fat;40;0.0002
look;1005;0.0052
Mum;175;0.0009
but;485;0.0025
brown;35;0.0002
and;3845;0.0201
blue;115;0.0006
when;420;0.0022
asleep;15;0.0001
go;3665;0.0191
to;2290;0.012
me;1385;0.0072
not;3870;0.0202
know;1435;0.0075
down;490;0.0026
on;1525;0.008
back;380;0.002
as_well;100;0.0005
they;1385;0.0072
O;760;0.004
well;375;0.002
could;215;0.0011
change;25;0.0001
nappie;10;0.0001
just;375;0.002
doll;55;0.0003
house;295;0.0015
Rachel;30;0.0002
you;4905;0.0256
have_to;360;0.0019
dress;65;0.0003
this;2380;0.0124
come;1045;0.0055
see;965;0.005
how;325;0.0017
the;5525;0.0289
stuff;30;0.0002
put;1245;0.0065
Daddy;275;0.0014
upstairs;45;0.0002
dog;160;0.0008
them;1500;0.0078
kitchen;20;0.0001
close;70;0.0004
door;75;0.0004
rain;10;0.0001
now;640;0.0033
an;340;0.0018
Aunty;10;0.0001
cat;90;0.0005
with;730;0.0038
carpet;25;0.0001
settee;5;0.0
here;1005;0.0052
baby;240;0.0013
seat;15;0.0001
where;1105;0.0058
oh;865;0.0045
pink;25;0.0001
towel;15;0.0001
bath;35;0.0002
bed;255;0.0013
right;230;0.0012
whole;45;0.0002
lot;90;0.0005
of;835;0.0044
all;1195;0.0062
sister;25;0.0001
toilet;55;0.0003
edge;5;0.0
sh;10;0.0001
car;250;0.0013
so_that;5;0.0
will;1330;0.0069
cot;5;0.0
table;50;0.0003
can;905;0.0047
round;85;0.0004
make;480;0.0025
into;140;0.0007
super;5;0.0
same;55;0.0003
as;45;0.0002
we;875;0.0046
she;845;0.0044
paint;55;0.0003
at;515;0.0027
school;145;0.0008
today;55;0.0003
play;755;0.0039
day;165;0.0009
out;425;0.0022
top;75;0.0004
stair;15;0.0001
rotten;5;0.0
her;400;0.0021
dinner;70;0.0004
stupid;15;0.0001
chair;75;0.0004
build;75;0.0004
need;235;0.0012
these;335;0.0017
puppy;5;0.0
anywhere;15;0.0001
allow;65;0.0003
saw;210;0.0011
fell;315;0.0016
off;390;0.002
ow;50;0.0003
fall;170;0.0009
sleep;140;0.0007
um;395;0.0021
morning;35;0.0002
cause;490;0.0026
nighttime;5;0.0
girl;190;0.001
nothing;105;0.0005
th;65;0.0003
tidy;20;0.0001
wash;40;0.0002
dish;20;0.0001
before;35;0.0002
sit;120;0.0006
r;5;0.0
rest;75;0.0004
still;65;0.0003
dirty;15;0.0001
tire;35;0.0002
hungry;20;0.0001
who;260;0.0014
c;30;0.0002
cover;20;0.0001
book;110;0.0006
paper;40;0.0002
garden;35;0.0002
free;25;0.0001
sun;15;0.0001
some;385;0.002
flower;65;0.0003
gr;5;0.0
grow;75;0.0004
yet;45;0.0002
two;550;0.0029
b;60;0.0003
lovely;70;0.0004
those;105;0.0005
toy;215;0.0011
place;25;0.0001
never;170;0.0009
three;275;0.0014
four;95;0.0005
seven;75;0.0004
picture;70;0.0004
father;10;0.0001
gir;10;0.0001
tha;20;0.0001
window;85;0.0004
what;2780;0.0145
through;35;0.0002
side;55;0.0003
sleepy;25;0.0001
way;155;0.0008
finish;125;0.0007
Linda;30;0.0002
Dad;75;0.0004
keep;135;0.0007
dentist;5;0.0
tooth;10;0.0001
fill;15;0.0001
downstairs;10;0.0001
hide;50;0.0003
eee;10;0.0001
cannot;555;0.0029
which;85;0.0004
bite;320;0.0017
help;210;0.0011
drawer;25;0.0001
away;200;0.001
really;130;0.0007
mummie;345;0.0018
drive;35;0.0002
another;330;0.0017
hat;40;0.0002
say;360;0.0019
or;90;0.0005
somewhere;35;0.0002
else;175;0.0009
call;240;0.0013
very;55;0.0003
special;30;0.0002
read;115;0.0006
leave;105;0.0005
bear;70;0.0004
alone;10;0.0001
park;100;0.0005
par;5;0.0
lay;5;0.0
owl;10;0.0001
t;65;0.0003
take;255;0.0013
him;475;0.0025
sk;5;0.0
so;355;0.0019
let;485;0.0025
pond;15;0.0001
float;5;0.0
night;110;0.0006
home;95;0.0005
nice;55;0.0003
runned;30;0.0002
over;185;0.001
bounce;5;0.0
red;220;0.0011
tie;25;0.0001
only;75;0.0004
little;80;0.0004
Pocahontas;35;0.0002
video;60;0.0003
Pocahontus;15;0.0001
sock;30;0.0002
hello;110;0.0006
Granpa;10;0.0001
Pot;20;0.0001
Grandpa;10;0.0001
jigsaw;170;0.0009
puzzle;40;0.0002
want;1200;0.0063
Noddy;80;0.0004
bad;70;0.0004
man;155;0.0008
kill;65;0.0003
Smith;10;0.0001
run;135;0.0007
about;130;0.0007
bare;10;0.0001
foot;40;0.0002
good;225;0.0012
friend;215;0.0011
tail;15;0.0001
lipstick;35;0.0002
use;50;0.0003
lose;65;0.0003
lie;55;0.0003
water;205;0.0011
elephant;30;0.0002
gettin;20;0.0001
awful;30;0.0002
mess;90;0.0005
show;150;0.0008
kid;10;0.0001
makin;15;0.0001
start;70;0.0004
other;550;0.0029
em;450;0.0024
chil;5;0.0
child;50;0.0003
spill;10;0.0001
orange;15;0.0001
trunk;15;0.0001
breakfast;30;0.0002
egg;30;0.0002
cup;30;0.0002
throw;70;0.0004
floor;25;0.0001
smash;15;0.0001
crash;80;0.0004
banana;40;0.0002
because;235;0.0012
gown;10;0.0001
roller;25;0.0001
sort;55;0.0003
thing;455;0.0024
cloud;5;0.0
comin;25;0.0001
pour;10;0.0001
tea;55;0.0003
drink;85;0.0004
bubble;20;0.0001
buy;155;0.0008
Barbie;30;0.0002
next;55;0.0003
page;5;0.0
