word;quantity;frequency
toothbrush;3;0.016
brush;4;0.021
banana;2;0.011
flower;4;0.021
represent;1;0.005
noise;1;0.005
Daddy;3;0.016
spoon;3;0.016
cot;3;0.016
pig;1;0.005
nose;2;0.011
mouth;2;0.011
byebye;1;0.005
plane;1;0.005
meow;1;0.005
bus;4;0.021
teddy;3;0.016
pram;2;0.011
mug;2;0.011
gate;1;0.005
biscuit;1;0.005
pencil;1;0.005
rain;1;0.005
tea;3;0.016
woman;1;0.005
doggy;5;0.026
comb;3;0.016
pear;1;0.005
piggy;2;0.011
lady;3;0.016
puppy;1;0.005
mummie;2;0.011
stair;1;0.005
key;2;0.011
tongue;3;0.016
jam;2;0.011
nail;1;0.005
bag;2;0.011
seesaw;3;0.016
letter;1;0.005
road;1;0.005
all_gone;1;0.005
bib;1;0.005
birdie;2;0.011
sheep;1;0.005
sweetie;1;0.005
Sandy;1;0.005
jug;1;0.005
Ribena;1;0.005
scarf;1;0.005
