word;quantity;frequency
yuck;25;0.0
uhhuh;100;0.0
puttin;2;0.0
ear;56;0.0
uh;19;0.0
cutter;10;0.0
injection;7;0.0
prescription;5;0.0
monster;88;0.0
pension;2;0.0
stayin;1;0.0
lip;9;0.0
cryin;15;0.0
Pauline;2;0.0
playin;1;0.0
all_gone;50;0.0
Johnston;2;0.0
cornflakes;14;0.0
stinkin;5;0.0
ironin;4;0.0
markin;1;0.0
mark;13;0.0
dolly;384;0.001
stink;2;0.0
brush;28;0.0
wee;246;0.001
have_to;303;0.001
talc;1;0.0
gettin;3;0.0
walkin;1;0.0
tryin;4;0.0
though;11;0.0
ssh;14;0.0
drinkin;3;0.0
tea;289;0.001
set;22;0.0
jackal;1;0.0
Sleepy;9;0.0
Doc;6;0.0
chick;24;0.0
wheel;140;0.0
trolley;6;0.0
Mister;9;0.0
Shaw;2;0.0
Noddy;52;0.0
station;98;0.0
clap;4;0.0
singin;2;0.0
clappin;2;0.0
mummie;205;0.001
daddy;756;0.003
smell;20;0.0
clown;14;0.0
bus;93;0.0
round;339;0.001
garden;44;0.0
teddy;180;0.001
eensie;7;0.0
weensie;7;0.0
climb;30;0.0
drain;2;0.0
runnin;7;0.0
pea;53;0.0
dinosaur;32;0.0
soup;66;0.0
thunder;2;0.0
child;38;0.0
Barney;12;0.0
himself;15;0.0
jumpin;3;0.0
smack;17;0.0
sittin;1;0.0
pig;129;0.0
cover;53;0.0
bottle;56;0.0
once;5;0.0
alive;1;0.0
makin;1;0.0
Calpol;1;0.0
sore;37;0.0
mouth;77;0.0
cream;76;0.0
lipstick;19;0.0
lovely;40;0.0
dirty;67;0.0
waken;3;0.0
fee;21;0.0
smile;12;0.0
longer;6;0.0
cherry;8;0.0
street;5;0.0
rollin;6;0.0
Barbara;5;0.0
herself;9;0.0
Granny;27;0.0
McAteer;1;0.0
without;3;0.0
nanny;25;0.0
startin;4;0.0
tall;26;0.0
doin;7;0.0
pillow;12;0.0
balloon;29;0.0
O;113;0.0
sandwich;43;0.0
Pingu;98;0.0
tomato;120;0.0
oops;6;0.0
daisy;31;0.0
eh;17;0.0
Abbey;1;0.0
centre;1;0.0
snow;44;0.0
knife;45;0.0
fork;46;0.0
bobble;14;0.0
eee;5;0.0
its;15;0.0
spaghetti;36;0.0
fifty;7;0.0
pound;27;0.0
lady;150;0.001
chocolate;72;0.0
wet;122;0.0
Jonsey;5;0.0
chest;8;0.0
shout;11;0.0
behave;3;0.0
carrot;49;0.0
pepper;40;0.0
noise;79;0.0
petrol;62;0.0
bandage;2;0.0
loose;10;0.0
och;1;0.0
rubber;1;0.0
Santa;33;0.0
wood;12;0.0
cheeky;3;0.0
coal;13;0.0
blow;70;0.0
whistle;15;0.0
Jade;5;0.0
heavy;66;0.0
lump;8;0.0
nearly;61;0.0
spill;18;0.0
Raggy;2;0.0
runned;9;0.0
Jim;22;0.0
hospital;16;0.0
candle;28;0.0
lighter;8;0.0
rice;9;0.0
thank_you;240;0.001
asleep;54;0.0
nail;45;0.0
hammer;41;0.0
hammerin;3;0.0
noisy;32;0.0
allow;5;0.0
slipper;28;0.0
aeroplane;57;0.0
boom;1;0.0
naw;2;0.0
bouncy;3;0.0
castle;60;0.0
whee;112;0.0
ladder;26;0.0
card;37;0.0
Tiny;57;0.0
behind;47;0.0
ornament;2;0.0
settee;7;0.0
aha;1;0.0
nope;3;0.0
beside;9;0.0
badge;9;0.0
bokey;2;0.0
skin;6;0.0
grind;5;0.0
trouser;43;0.0
nappie;14;0.0
wipe;40;0.0
ugh;23;0.0
goodness;3;0.0
sake;1;0.0
F;4;0.0
paddle;3;0.0
burst;11;0.0
poor;48;0.0
Sarah;7;0.0
toddler;3;0.0
radio;6;0.0
Kilty;1;0.0
cardigan;1;0.0
straw;7;0.0
dark;50;0.0
pitter;1;0.0
patter;1;0.0
Manchester;22;0.0
United;7;0.0
Cantona;1;0.0
match;12;0.0
Peter;8;0.0
uncle;1;0.0
tie;42;0.0
lace;6;0.0
digger;34;0.0
zoo;36;0.0
toybox;13;0.0
brick;260;0.001
engine;85;0.0
mhm;806;0.003
vegetable;7;0.0
block;39;0.0
burn;9;0.0
grill;2;0.0
nursery;33;0.0
near;30;0.0
Bianca;2;0.0
goin;1;0.0
Denver;3;0.0
pullin;1;0.0
hm;21;0.0
week;40;0.0
wha;33;0.0
tent;19;0.0
em;28;0.0
Auntie;8;0.0
Linda;2;0.0
trainer;10;0.0
watchin;3;0.0
Pog;2;0.0
dunno;1;0.0
tool;12;0.0
Belfast;1;0.0
wi;3;0.0
yip;1;0.0
snooker;6;0.0
phone;49;0.0
ow;125;0.0
jigsaw;32;0.0
tha;8;0.0
bib;11;0.0
collar;6;0.0
didn;2;0.0
jus;2;0.0
each;5;0.0
gimme;2;0.0
grass;53;0.0
